score_col,score_bin,bin_rank_high_to_low,rank_in_bin,id,score,ood_score_original,final_ood_score,panelness_anchor_max_rank,panelness_nn1_rank,label,pred_label,copied_path
dup_score,0.20-0.25,16,4,train_01121,0.25,0.0,0.0,0.8923865300146413,0.927891654465593,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_16_0.20_0.25/rank04_dup_score_0p2500_train_01121_label1_pred1.jpg
dup_score,0.20-0.25,16,5,train_01210,0.25,0.0,0.0,0.8594436310395315,0.927891654465593,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_16_0.20_0.25/rank05_dup_score_0p2500_train_01210_label1_pred1.jpg
dup_score,0.05-0.10,19,1,train_00644,0.0625,0.0,0.0,0.1295754026354319,0.9513177159590044,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_19_0.05_0.10/rank01_dup_score_0p0625_train_00644_label0_pred0.jpg
dup_score,0.05-0.10,19,2,train_01256,0.0625,0.0,0.0,0.17862371888726208,0.9513177159590044,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_19_0.05_0.10/rank02_dup_score_0p0625_train_01256_label0_pred0.jpg
dup_score,0.05-0.10,19,3,train_00301,0.0625,0.0,0.0,0.9509516837481699,0.7302342606149341,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_19_0.05_0.10/rank03_dup_score_0p0625_train_00301_label0_pred0.jpg
dup_score,0.05-0.10,19,4,train_01219,0.0625,0.0,0.0,0.781112737920937,0.886896046852123,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_19_0.05_0.10/rank04_dup_score_0p0625_train_01219_label0_pred0.jpg
dup_score,0.05-0.10,19,5,train_00589,0.0625,0.0,0.0,0.6493411420204978,0.886896046852123,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_19_0.05_0.10/rank05_dup_score_0p0625_train_00589_label0_pred0.jpg
dup_score,0.00-0.05,20,1,train_00944,0.0,0.0,0.0,0.7906295754026355,0.2225475841874085,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank01_dup_score_0p0000_train_00944_label0_pred0.jpg
dup_score,0.00-0.05,20,2,train_00941,0.0,0.0,0.0,0.45241581259150804,0.18814055636896046,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank02_dup_score_0p0000_train_00941_label0_pred0.jpg
dup_score,0.00-0.05,20,3,train_00942,0.0,0.0,0.0,0.9472913616398243,0.8422401171303074,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank03_dup_score_0p0000_train_00942_label1_pred1.jpg
dup_score,0.00-0.05,20,4,train_00940,0.0,0.0,0.0,0.7159590043923866,0.5424597364568082,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank04_dup_score_0p0000_train_00940_label0_pred0.jpg
dup_score,0.00-0.05,20,5,train_00943,0.0,0.0,0.0,0.38945827232796487,0.6054172767203514,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank05_dup_score_0p0000_train_00943_label1_pred1.jpg
ood_score_original,0.95-1.00,1,1,train_00179,1.0,1.0,0.1,0.9897510980966325,0.24341142020497805,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank01_ood_score_original_1p0000_train_00179_label0_pred0.jpg
ood_score_original,0.95-1.00,1,2,train_00012,1.0,1.0,0.1,0.9989019033674963,0.0014641288433382138,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank02_ood_score_original_1p0000_train_00012_label1_pred0.jpg
ood_score_original,0.95-1.00,1,3,train_00365,1.0,1.0,0.1,0.9989019033674963,0.0021961932650073207,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank03_ood_score_original_1p0000_train_00365_label0_pred0.jpg
ood_score_original,0.95-1.00,1,4,train_00204,1.0,1.0,0.33718887262079067,0.7364568081991215,0.0029282576866764276,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank04_ood_score_original_1p0000_train_00204_label0_pred0.jpg
ood_score_original,0.95-1.00,1,5,train_01138,1.0,1.0,0.1,0.9941434846266471,0.7426793557833089,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank05_ood_score_original_1p0000_train_01138_label0_pred0.jpg
ood_score_original,0.90-0.95,2,1,train_00231,0.94831094831095,0.94831094831095,0.1,0.9824304538799414,0.24341142020497805,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank01_ood_score_original_0p9483_train_00231_label1_pred1.jpg
ood_score_original,0.90-0.95,2,2,train_01113,0.940170940170941,0.940170940170941,0.7679668631352387,0.20351390922401172,0.013177159590043924,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank02_ood_score_original_0p9402_train_01113_label0_pred1.jpg
ood_score_original,0.90-0.95,2,3,train_00990,0.9320309320309332,0.9320309320309332,0.8626403421425395,0.08272327964860908,0.006588579795021962,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank03_ood_score_original_0p9320_train_00990_label1_pred0.jpg
ood_score_original,0.90-0.95,2,4,train_00834,0.9238909238909244,0.9238909238909244,0.09330216175018526,0.9989019033674963,0.04172767203513909,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank04_ood_score_original_0p9239_train_00834_label0_pred0.jpg
ood_score_original,0.90-0.95,2,5,train_01223,0.9157509157509168,0.9157509157509168,0.09640188995972317,0.9941434846266471,0.008784773060029283,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank05_ood_score_original_0p9158_train_01223_label1_pred1.jpg
ood_score_original,0.85-0.90,3,1,train_00423,0.8994708994709001,0.8994708994709001,0.0982438200593399,0.9897510980966325,0.07613469985358712,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank01_ood_score_original_0p8995_train_00423_label1_pred1.jpg
ood_score_original,0.85-0.90,3,2,train_00051,0.8913308913308924,0.8913308913308924,0.1,0.8125915080527086,0.010248901903367497,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank02_ood_score_original_0p8913_train_00051_label0_pred0.jpg
ood_score_original,0.85-0.90,3,3,train_00587,0.8831908831908848,0.8831908831908848,0.09762944609211092,0.9882869692532943,0.30856515373352855,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank03_ood_score_original_0p8832_train_00587_label0_pred0.jpg
ood_score_original,0.85-0.90,3,4,train_00973,0.8750508750508759,0.8750508750508759,0.7395653259489284,0.1720351390922401,0.8912884333821376,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank04_ood_score_original_0p8751_train_00973_label0_pred0.jpg
ood_score_original,0.85-0.90,3,5,train_00726,0.8669108669108682,0.8669108669108682,0.5858946649576233,0.3601756954612006,0.008052708638360176,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank05_ood_score_original_0p8669_train_00726_label0_pred0.jpg
ood_score_original,0.80-0.85,4,1,train_00434,0.8424908424908438,0.8424908424908438,0.6154623804697021,0.29941434846266474,0.00951683748169839,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank01_ood_score_original_0p8425_train_00434_label0_pred1.jpg
ood_score_original,0.80-0.85,4,2,train_00101,0.8343508343508349,0.8343508343508349,0.08425966149245806,0.9989019033674963,0.010980966325036604,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank02_ood_score_original_0p8344_train_00101_label0_pred0.jpg
ood_score_original,0.80-0.85,4,3,train_00319,0.8262108262108272,0.8262108262108272,0.5578435175799751,0.3609077598828697,0.060029282576866766,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank03_ood_score_original_0p8262_train_00319_label0_pred0.jpg
ood_score_original,0.80-0.85,4,4,train_00325,0.8180708180708195,0.8180708180708195,0.08611902169735275,0.9941434846266471,0.7587847730600292,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank04_ood_score_original_0p8181_train_00325_label1_pred1.jpg
ood_score_original,0.80-0.85,4,5,train_00978,0.8099308099308106,0.8099308099308106,0.1,0.9655929721815519,0.01171303074670571,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank05_ood_score_original_0p8099_train_00978_label0_pred0.jpg
ood_score_original,0.75-0.80,5,1,train_01046,0.793650793650794,0.793650793650794,0.22630086685723594,0.794289897510981,0.027818448023426062,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank01_ood_score_original_0p7937_train_01046_label0_pred0.jpg
ood_score_original,0.75-0.80,5,2,train_01220,0.7855107855107863,0.7855107855107863,0.7565285427657324,0.040995607613469986,0.7397510980966325,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank02_ood_score_original_0p7855_train_01220_label0_pred0.jpg
ood_score_original,0.75-0.80,5,3,train_00986,0.7773707773707786,0.7773707773707786,0.1,0.9568081991215227,0.06149341142020498,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank03_ood_score_original_0p7774_train_00986_label1_pred1.jpg
ood_score_original,0.75-0.80,5,4,train_00058,0.7692307692307697,0.7692307692307697,0.7661898862484519,0.004392386530014641,0.7185212298682284,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank04_ood_score_original_0p7692_train_00058_label1_pred1.jpg
ood_score_original,0.75-0.80,5,5,train_00248,0.761090761090762,0.761090761090762,0.4582145255644529,0.44216691068814057,0.03294289897510981,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank05_ood_score_original_0p7611_train_00248_label0_pred0.jpg
ood_score_original,0.70-0.75,6,1,train_01245,0.7448107448107454,0.7448107448107454,0.07840687050057482,0.9941434846266471,0.03074670571010249,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank01_ood_score_original_0p7448_train_01245_label0_pred0.jpg
ood_score_original,0.70-0.75,6,2,train_00955,0.7366707366707377,0.7366707366707377,0.4381734799011525,0.45021961932650073,0.04685212298682284,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank02_ood_score_original_0p7367_train_00955_label0_pred1.jpg
ood_score_original,0.70-0.75,6,3,train_00070,0.7285307285307288,0.7285307285307288,0.1,0.8345534407027818,0.22181551976573938,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank03_ood_score_original_0p7285_train_00070_label0_pred0.jpg
ood_score_original,0.70-0.75,6,4,train_00478,0.7203907203907212,0.7203907203907212,0.263791682532532,0.7042459736456809,0.032210834553440704,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank04_ood_score_original_0p7204_train_00478_label0_pred0.jpg
ood_score_original,0.70-0.75,6,5,train_01307,0.7122507122507135,0.7122507122507135,0.0749792477464514,0.9941434846266471,0.01903367496339678,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank05_ood_score_original_0p7123_train_01307_label1_pred1.jpg
ood_score_original,0.65-0.70,7,1,train_00661,0.6959706959706968,0.6959706959706968,0.6171008103658184,0.1259150805270864,0.08565153733528551,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank01_ood_score_original_0p6960_train_00661_label1_pred1.jpg
ood_score_original,0.65-0.70,7,2,train_01205,0.6878306878306891,0.6878306878306891,0.48752391797779887,0.3235724743777452,0.8795754026354319,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank02_ood_score_original_0p6878_train_01205_label1_pred1.jpg
ood_score_original,0.65-0.70,7,3,train_01208,0.6796906796906802,0.6796906796906802,0.6787950404348653,0.0014641288433382138,0.3001464128843338,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank03_ood_score_original_0p6797_train_01208_label1_pred1.jpg
ood_score_original,0.65-0.70,7,4,train_01192,0.6715506715506725,0.6715506715506725,0.30121456548982206,0.6127379209370425,0.02635431918008785,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank04_ood_score_original_0p6716_train_01192_label1_pred1.jpg
ood_score_original,0.65-0.70,7,5,train_00859,0.6634106634106636,0.6634106634106636,0.4063997387569863,0.43045387994143486,0.01683748169838946,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank05_ood_score_original_0p6634_train_00859_label1_pred0.jpg
ood_score_original,0.60-0.65,8,1,train_01315,0.6471306471306482,0.6471306471306482,0.07196130695398635,0.9875549048316252,0.8839677891654466,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank01_ood_score_original_0p6471_train_01315_label1_pred1.jpg
ood_score_original,0.60-0.65,8,2,train_01201,0.6389906389906393,0.6389906389906393,0.5354236349843966,0.1800878477306003,0.8912884333821376,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank02_ood_score_original_0p6390_train_01201_label0_pred0.jpg
ood_score_original,0.60-0.65,8,3,train_00212,0.6308506308506316,0.6308506308506316,0.3045724678228342,0.5746705710102489,0.029282576866764276,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank03_ood_score_original_0p6309_train_00212_label0_pred0.jpg
ood_score_original,0.60-0.65,8,4,train_00076,0.6227106227106239,0.6227106227106239,0.5611689433065725,0.10980966325036604,0.017569546120058566,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank04_ood_score_original_0p6227_train_00076_label0_pred0.jpg
ood_score_original,0.60-0.65,8,5,train_00096,0.614570614570615,0.614570614570615,0.06996027127798726,0.9846266471449487,0.6954612005856515,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank05_ood_score_original_0p6146_train_00096_label1_pred1.jpg
ood_score_original,0.55-0.60,9,1,train_01072,0.5982905982905984,0.5982905982905984,0.31683998448273704,0.5226939970717424,0.11566617862371889,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank01_ood_score_original_0p5983_train_01072_label0_pred0.jpg
ood_score_original,0.55-0.60,9,2,train_01173,0.5901505901505907,0.5901505901505907,0.3257493008591108,0.4978038067349927,0.024158125915080528,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank02_ood_score_original_0p5902_train_01173_label0_pred0.jpg
ood_score_original,0.55-0.60,9,3,train_01057,0.582010582010583,0.582010582010583,0.3856778761610393,0.37481698389458273,0.0212298682284041,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank03_ood_score_original_0p5820_train_01057_label1_pred1.jpg
ood_score_original,0.55-0.60,9,4,train_00967,0.573870573870574,0.573870573870574,0.47745527613756034,0.18667642752562225,0.02855051244509517,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank04_ood_score_original_0p5739_train_00967_label0_pred0.jpg
ood_score_original,0.55-0.60,9,5,train_01339,0.5657305657305663,0.5657305657305663,0.06477325071761385,0.9838945827232797,0.39128843338213765,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank05_ood_score_original_0p5657_train_01339_label1_pred1.jpg
ood_score_original,0.50-0.55,10,1,train_00616,0.5494505494505498,0.5494505494505498,0.4484497932521362,0.2042459736456808,0.07174231332357248,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank01_ood_score_original_0p5495_train_00616_label0_pred0.jpg
ood_score_original,0.50-0.55,10,2,train_00640,0.5413105413105421,0.5413105413105421,0.1732510751544429,0.7554904831625183,0.318814055636896,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank02_ood_score_original_0p5413_train_00640_label0_pred1.jpg
ood_score_original,0.50-0.55,10,3,train_00483,0.5331705331705332,0.5331705331705332,0.33153371220721145,0.42020497803806733,0.024890190336749635,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank03_ood_score_original_0p5332_train_00483_label0_pred0.jpg
ood_score_original,0.50-0.55,10,4,train_01112,0.5250305250305255,0.5250305250305255,0.48663334388078205,0.08125915080527087,0.027086383601756955,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank04_ood_score_original_0p5250_train_01112_label0_pred0.jpg
ood_score_original,0.50-0.55,10,5,train_00384,0.5168905168905178,0.5168905168905178,0.3571690767884039,0.34333821376281115,0.9264275256222547,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_212025/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank05_ood_score_original_0p5169_train_00384_label0_pred1.jpg
