id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set
train_00373,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00373.jpg,1,train,0,0.021883707493543625,0,0.9781162925064564,0.0,0.0011930990723164,96,33,False,False,False
train_00529,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00529.jpg,0,train,3,0.04663589969277382,0,0.04663589969277382,0.0,1.841447686078428e-08,832,216,False,False,False
train_00762,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00762.jpg,1,train,1,0.8069784641265869,1,0.19302153587341309,0.0,0.0,613,124,False,False,False
train_00920,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00920.jpg,0,train,1,0.00021013438527006656,0,0.00021013438527006656,0.0,1.8882643947251004e-05,1279,264,False,False,False
train_00349,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00349.jpg,0,train,1,0.19877243041992188,0,0.19877243041992188,0.0,0.0001455136544825,609,122,False,False,False
train_01162,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01162.jpg,0,train,2,0.027648834511637688,0,0.027648834511637688,0.0,0.0401184672273887,901,151,False,False,False
train_00774,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00774.jpg,1,train,4,0.19554920494556427,0,0.8044507950544357,0.0,0.0028618500089281,252,42,False,False,False
train_01335,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01335.jpg,0,train,4,0.0004722335434053093,0,0.0004722335434053093,0.0,5.124867702741093e-07,1246,270,False,False,False
train_00107,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00107.jpg,1,train,0,0.9028432369232178,1,0.09715676307678223,0.0,0.0013189037091865,734,129,False,False,False
train_00993,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00993.jpg,1,train,0,0.0003233501629438251,0,0.9996766498370562,0.0,0.0001364167522733,20,9,True,True,True
train_00271,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00271.jpg,0,train,1,0.8439422845840454,1,0.8439422845840454,0.0,0.0023678055904682,220,54,False,False,False
train_00979,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00979.jpg,1,train,2,0.752749502658844,1,0.247250497341156,0.0,0.0041256659337759,570,95,False,False,False
train_01083,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01083.jpg,0,train,3,0.030648907646536827,0,0.030648907646536827,0.0625,3.075303881434477e-08,887,231,False,False,False
train_00011,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00011.jpg,0,train,4,0.5689080357551575,1,0.5689080357551575,0.5625,4.959763799661232e-09,364,68,False,False,False
train_01052,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01052.jpg,1,train,4,0.9590474963188171,1,0.04095250368118286,0.0,0.0029739877247438,848,185,False,False,False
train_00172,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00172.jpg,0,train,1,0.9797786474227905,1,0.9797786474227905,0.0,1.32730977519685e-06,93,27,False,False,False
train_00610,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00610.jpg,1,train,4,0.11933228373527527,0,0.8806677162647247,0.0,0.0014493722330531,193,28,False,False,False
train_00559,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00559.jpg,0,train,1,0.08349466323852539,0,0.08349466323852539,0.0,5.869941656307851e-05,755,147,False,False,False
train_01225,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01225.jpg,0,train,2,0.00038433753070421517,0,0.00038433753070421517,0.0,0.0002792741908697,1263,237,False,False,False
train_00764,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00764.jpg,0,train,0,0.6281940340995789,1,0.6281940340995789,0.0,0.0002839091256818,339,79,False,False,False
train_01015,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01015.jpg,1,train,1,0.17534993588924408,0,0.8246500641107559,0.0,0.0049307067731434,236,58,False,False,False
train_00223,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00223.jpg,0,train,1,3.7926460549897456e-07,0,3.7926460549897456e-07,0.0,0.0062793347719167,1358,273,False,False,False
train_01018,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01018.jpg,0,train,1,0.4966631829738617,0,0.4966631829738617,0.0,0.0306708797053728,396,88,False,False,False
train_00124,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00124.jpg,0,train,2,0.0017530883196741343,0,0.0017530883196741343,1.0,8.426800170037119e-07,1170,207,False,False,False
train_00321,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00321.jpg,0,train,1,0.9055696129798889,1,0.9055696129798889,0.0,0.0400160367146435,168,42,False,False,False
train_00523,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00523.jpg,1,train,3,0.7044877409934998,1,0.29551225900650024,0.0,8.586356622214061e-06,538,122,False,False,False
train_01238,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01238.jpg,0,train,4,0.037926025688648224,0,0.037926025688648224,1.0,0.0003982703279953,859,188,False,False,False
train_00787,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00787.jpg,0,train,1,0.0038339148741215467,0,0.0038339148741215467,0.0,0.000171147124872,1126,223,False,False,False
train_00357,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00357.jpg,0,train,3,0.0038568037562072277,0,0.0038568037562072277,0.0,4.077933389460891e-05,1123,268,False,False,False
train_00866,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00866.jpg,1,train,0,0.3986072540283203,0,0.6013927459716797,0.0,0.006600388516247,358,82,False,False,False
train_00780,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00780.jpg,1,train,1,0.9995471835136414,1,0.0004528164863586426,0.0,0.0065576450264552,1247,259,False,False,False
train_00415,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00415.jpg,0,train,0,9.947414946509525e-05,0,9.947414946509525e-05,0.0,0.0012221621922143,1302,237,False,False,False
train_00200,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00200.jpg,0,train,2,0.626774787902832,1,0.626774787902832,0.0,0.1515395894801121,342,61,False,False,False
train_00108,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00108.jpg,0,train,4,0.01568444073200226,0,0.01568444073200226,0.0,0.0002509010218632,971,218,False,False,False
train_00333,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00333.jpg,0,train,0,2.5664494387456216e-05,0,2.5664494387456216e-05,0.0,0.0001375826891398,1325,251,False,False,False
train_00810,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00810.jpg,0,train,1,0.0042606922797858715,0,0.0042606922797858715,0.0,0.0017374083945111,1114,220,False,False,False
train_00307,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00307.jpg,0,train,3,0.0315227285027504,0,0.0315227285027504,0.0,1.228326935060576e-05,880,229,False,False,False
train_01212,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01212.jpg,1,train,0,0.04580017924308777,0,0.9541998207569122,0.0,7.556348016949479e-05,124,43,False,False,False
train_00402,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00402.jpg,1,train,4,0.9986065030097961,1,0.0013934969902038574,0.0,4.627429322808397e-05,1183,262,False,False,False
train_01021,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01021.jpg,0,train,2,0.0007442437345162034,0,0.0007442437345162034,0.0,0.0454129493182264,1224,228,False,False,False
train_01024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01024.jpg,0,train,4,0.005856419913470745,0,0.005856419913470745,0.0,0.0409330816938379,1080,239,False,False,False
train_00516,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00516.jpg,1,train,1,0.10308650881052017,0,0.8969134911894798,0.0,0.0455751009059916,184,46,False,False,False
train_00460,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00460.jpg,0,train,2,0.048348959535360336,0,0.048348959535360336,0.0,1.693202190161826e-05,827,142,False,False,False
train_00632,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00632.jpg,0,train,0,7.555135184134087e-09,0,7.555135184134087e-09,0.0,1.1366217148363507e-05,1366,274,False,False,False
train_00272,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00272.jpg,1,train,1,0.292524516582489,0,0.707475483417511,0.0,0.0086039098971244,300,68,False,False,False
train_00105,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00105.jpg,0,train,0,8.590269862907007e-05,0,8.590269862907007e-05,0.0,0.0031378258780284,1305,239,False,False,False
train_00475,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00475.jpg,1,train,0,0.07555489242076874,0,0.9244451075792313,0.0,0.0002587324990154,154,52,False,False,False
train_00182,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00182.jpg,1,train,1,0.9616982340812683,1,0.03830176591873169,0.0,8.673891200123152e-06,857,166,False,False,False
train_01273,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01273.jpg,1,train,2,0.037817131727933884,0,0.9621828682720661,0.0,0.0034841704073991,112,29,False,False,False
train_00217,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00217.jpg,1,train,0,0.8311379551887512,1,0.16886204481124878,0.0,0.0003779749038994,639,123,False,False,False
train_00889,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00889.jpg,0,train,0,0.4491438865661621,0,0.4491438865661621,0.0,0.0019925231487706,428,91,False,False,False
train_00121,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00121.jpg,1,train,3,0.18553346395492554,0,0.8144665360450745,0.0,0.0440606553772364,242,30,False,False,False
train_00488,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00488.jpg,0,train,3,0.158219113945961,0,0.158219113945961,0.0,0.0002824430317977,655,160,False,False,False
train_01303,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01303.jpg,0,train,1,0.016538046300411224,0,0.016538046300411224,0.0,6.522883218162361e-05,966,185,False,False,False
train_00634,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00634.jpg,0,train,4,0.13638447225093842,0,0.13638447225093842,0.0,0.0028132752156643,682,138,False,False,False
train_00685,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00685.jpg,1,train,0,0.6944249868392944,1,0.30557501316070557,1.0,0.041629193287267,531,110,False,False,False
train_00922,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00922.jpg,1,train,2,0.9997249245643616,1,0.00027507543563842773,0.0,0.0189099327085528,1270,241,False,False,False
train_00941,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00941.jpg,0,train,0,1.57791146193631e-05,0,1.57791146193631e-05,0.0,0.0422141008468352,1333,254,False,False,False
train_00469,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00469.jpg,0,train,3,0.021814756095409393,0,0.021814756095409393,0.0,1.0000923800277227e-05,929,244,False,False,False
train_00209,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00209.jpg,0,train,4,0.027163725346326828,0,0.027163725346326828,0.0,0.0827891929238878,904,200,False,False,False
train_01174,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01174.jpg,0,train,0,0.026633016765117645,0,0.026633016765117645,0.0,0.180436396153811,909,147,False,False,False
train_00206,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00206.jpg,1,train,2,0.7974398136138916,1,0.2025601863861084,0.0,0.0002522611990943,604,103,False,False,False
train_00682,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00682.jpg,0,train,3,0.030833732336759567,0,0.030833732336759567,0.0,3.2688821173884624e-06,886,230,False,False,False
train_00001,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00001.jpg,1,train,0,0.03555312380194664,0,0.9644468761980534,0.0,0.0004627346862644,109,38,False,False,False
train_00629,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00629.jpg,0,train,3,0.08045030385255814,0,0.08045030385255814,0.0,0.0022733212895906,759,194,False,False,False
train_00034,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00034.jpg,1,train,3,0.2906888723373413,0,0.7093111276626587,0.0,0.0002179664411776,299,50,False,False,False
train_00259,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00259.jpg,1,train,0,0.5321457386016846,1,0.46785426139831543,0.0,0.0016505081710555,414,89,False,False,False
train_01296,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01296.jpg,1,train,1,0.4997549057006836,0,0.5002450942993164,0.0,0.0327411683546003,392,87,False,False,False
train_00688,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00688.jpg,0,train,2,1.1188809367013164e-05,0,1.1188809367013164e-05,0.0,0.0026554199299065,1336,263,False,False,False
train_00986,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00986.jpg,1,train,2,0.001563157420605421,0,0.9984368425793946,0.0,0.0080611514939382,35,11,False,True,False
train_00232,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00232.jpg,0,train,1,0.007828227244317532,0,0.007828227244317532,0.0,0.0002137267439318,1052,200,False,False,False
train_01163,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01163.jpg,0,train,3,0.29331859946250916,0,0.29331859946250916,0.0,0.0021105408686476,543,126,False,False,False
train_01031,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01031.jpg,0,train,1,0.7540286779403687,1,0.7540286779403687,0.0,0.0022238218127582,277,64,False,False,False
train_00834,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00834.jpg,0,train,0,0.0021395098883658648,0,0.0021395098883658648,0.0,0.0,1157,191,False,False,False
train_01201,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01201.jpg,0,train,4,0.0009113202686421573,0,0.0009113202686421573,0.0,0.0055524245844052,1212,266,False,False,False
train_00450,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00450.jpg,0,train,2,0.34574612975120544,0,0.34574612975120544,0.0,0.0004269678524163,495,84,False,False,False
train_01188,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01188.jpg,0,train,2,0.06533589214086533,0,0.06533589214086533,0.0,2.8177312186495125e-05,789,135,False,False,False
train_00411,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00411.jpg,0,train,3,0.25592106580734253,0,0.25592106580734253,0.0,0.00068056669029,560,130,False,False,False
train_01346,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01346.jpg,0,train,2,0.9366832971572876,1,0.9366832971572876,0.0,0.0012216922028402,143,35,False,False,False
train_00431,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00431.jpg,0,train,3,0.042792338877916336,0,0.042792338877916336,0.0,0.0003967582184998,844,219,False,False,False
train_00032,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00032.jpg,0,train,0,3.0763800168642774e-05,0,3.0763800168642774e-05,0.0,0.0400004808760418,1323,249,False,False,False
train_01280,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01280.jpg,1,train,4,0.8578068614006042,1,0.14219313859939575,0.0,0.0012106313951506,673,135,False,False,False
train_00704,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00704.jpg,1,train,1,0.9987998008728027,1,0.0012001991271972656,0.0,0.0007137766570561,1194,243,False,False,False
train_01354,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01354.jpg,1,train,4,0.9964091181755066,1,0.003590881824493408,0.0,0.011859230911464,1132,253,False,False,False
train_00276,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00276.jpg,0,train,1,0.0005492090131156147,0,0.0005492090131156147,1.0,0.0833476432356084,1242,257,False,False,False
train_00273,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00273.jpg,1,train,0,0.00013528064300771803,0,0.9998647193569923,0.0,0.0027290367397651,12,7,True,True,True
train_00528,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00528.jpg,0,train,3,0.07422498613595963,0,0.07422498613595963,0.0,0.0002830645552437,772,201,False,False,False
train_01019,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01019.jpg,0,train,4,0.04322359710931778,0,0.04322359710931778,0.0,4.245397687478681e-05,841,181,False,False,False
train_00569,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00569.jpg,1,train,1,0.04728066548705101,0,0.952719334512949,0.0,0.0707942339573329,127,32,False,False,False
train_00169,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00169.jpg,0,train,1,0.007070537656545639,0,0.007070537656545639,0.0,7.158697558035808e-05,1065,204,False,False,False
train_00435,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00435.jpg,1,train,4,0.8926829695701599,1,0.10731703042984009,0.5625,0.1668024085801977,712,145,False,False,False
train_01076,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01076.jpg,0,train,4,0.029059045016765594,0,0.029059045016765594,0.0,0.0014149850825329,892,198,False,False,False
train_00068,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00068.jpg,0,train,2,0.14939531683921814,0,0.14939531683921814,0.0,9.46298539127197e-05,664,115,False,False,False
train_01016,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01016.jpg,0,train,0,0.00043675946653820574,0,0.00043675946653820574,0.0,2.01377437018964e-05,1250,214,False,False,False
train_00587,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00587.jpg,0,train,1,0.001249438151717186,0,0.001249438151717186,0.0,0.0,1191,242,False,False,False
train_00790,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00790.jpg,0,train,0,0.0006359059480018914,0,0.0006359059480018914,0.0,7.002701568920313e-07,1238,213,False,False,False
train_00348,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00348.jpg,0,train,1,0.15823234617710114,0,0.15823234617710114,1.0,4.496483279764563e-05,654,129,False,False,False
train_01090,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01090.jpg,0,train,2,0.0015213708393275738,0,0.0015213708393275738,0.0,0.0404559976663589,1179,211,False,False,False
train_00720,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00720.jpg,0,train,2,0.005042228847742081,0,0.005042228847742081,0.0,0.0840382242018185,1091,194,False,False,False
train_00776,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00776.jpg,0,train,2,5.072122439742088e-05,0,5.072122439742088e-05,0.0,9.669569358936752e-05,1313,254,False,False,False
train_00254,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00254.jpg,0,train,2,0.9586487412452698,1,0.9586487412452698,0.0,0.1666570621876772,119,31,False,False,False
train_00003,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00003.jpg,1,train,4,0.8089867830276489,1,0.19101321697235107,0.0,0.0,617,122,False,False,False
train_01078,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01078.jpg,0,train,4,0.08550189435482025,0,0.08550189435482025,0.0,2.017274231902698e-05,753,155,False,False,False
train_00342,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00342.jpg,1,train,0,0.00016245160077232867,0,0.9998375483992277,0.0,0.0004234844957017,14,8,True,True,True
train_00729,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00729.jpg,1,train,2,0.9513389468193054,1,0.04866105318069458,0.0,0.0009637482387703,826,141,False,False,False
train_00793,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00793.jpg,0,train,1,2.477163798175752e-05,0,2.477163798175752e-05,0.0,8.438790136688216e-06,1326,272,False,False,False
train_00024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00024.jpg,1,train,3,0.27183932065963745,0,0.7281606793403625,0.0,0.0002158095961299,288,43,False,False,False
train_00438,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00438.jpg,1,train,4,0.3212505578994751,0,0.6787494421005249,0.0,0.0019143847926508,312,58,False,False,False
train_01050,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01050.jpg,0,train,3,0.010627202689647675,0,0.010627202689647675,0.0,6.3537963043883e-08,1024,262,False,False,False
train_00746,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00746.jpg,0,train,1,0.8811742663383484,1,0.8811742663383484,0.0,0.0025623493055154,192,48,False,False,False
train_00368,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00368.jpg,0,train,2,0.995524525642395,1,0.995524525642395,0.0,1.753130255306083e-05,55,19,False,True,False
train_00684,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00684.jpg,1,train,4,0.9966512322425842,1,0.0033487677574157715,0.0,0.0097768683747562,1136,255,False,False,False
train_00102,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00102.jpg,0,train,1,0.9782208800315857,1,0.9782208800315857,0.0,0.0009486745809048,95,29,False,False,False
train_00519,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00519.jpg,1,train,4,0.0052698031067848206,0,0.9947301968932152,0.0,0.0013847784668225,59,6,True,True,True
train_00187,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00187.jpg,1,train,0,0.4456612467765808,0,0.5543387532234192,0.25,0.2413697540861026,368,83,False,False,False
train_00375,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00375.jpg,0,train,1,0.09233219921588898,0,0.09233219921588898,0.0,1.3054979817510214e-05,739,142,False,False,False
