id,path,label,fold,oof_pred,oof_dusty_prob,checkpoint_path,checkpoint_epoch,checkpoint_best_holdout_auc,mislabel_score_oof,dup_score,mislabel_score_v2_add
train_00010,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00010.jpg,0,3,0,0.47073128819465637,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.47073128819465637,0.0,0.461369386338099
train_00011,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00011.jpg,0,4,1,0.569047749042511,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.569047749042511,0.5625,4.959763799661232e-09
train_00012,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00012.jpg,1,2,0,0.016298485919833183,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.9837015140801668,0.0,0.0
train_00013,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00013.jpg,0,1,1,0.8548239469528198,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.8548239469528198,0.0,9.682464370812052e-05
train_00014,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00014.jpg,0,1,0,0.40365880727767944,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.40365880727767944,0.0,2.47990101057767e-08
train_00015,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00015.jpg,1,1,1,0.9385804533958435,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.061419546604156494,0.0,0.0008435955672742
train_00016,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00016.jpg,0,2,0,0.07623738795518875,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.07623738795518875,0.0,9.329438992130544e-05
train_00017,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00017.jpg,0,2,1,0.9696420431137085,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.9696420431137085,0.0,0.0803997386993402
train_00018,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00018.jpg,1,3,1,0.5484881401062012,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.45151185989379883,0.0,0.0426189829815517
train_00019,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00019.jpg,0,0,1,0.5448282361030579,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.5448282361030579,0.0,1.5227122356093975e-06
train_00020,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00020.jpg,1,2,1,0.9326703548431396,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.06732964515686035,0.0,0.0
train_00021,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00021.jpg,0,1,0,0.3075104057788849,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.3075104057788849,0.0,0.0401611968096114
train_00022,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00022.jpg,0,2,0,0.03112851455807686,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.03112851455807686,0.0,0.0008500190475462
train_00023,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00023.jpg,0,4,1,0.990474283695221,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.990474283695221,0.0,0.9269036913441938
train_00024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00024.jpg,1,3,0,0.27203384041786194,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.7279661595821381,0.0,0.0002158095961299
train_00025,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00025.jpg,1,0,0,0.026138925924897194,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.9738610740751028,0.0,0.0020122321474436
train_00026,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00026.jpg,1,3,0,0.1889418363571167,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.8110581636428833,0.0,0.7294357065310326
train_00027,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00027.jpg,0,1,0,0.004487494006752968,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.004487494006752968,1.0,0.0002211233658395
train_00028,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00028.jpg,0,4,1,0.7465782165527344,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.7465782165527344,1.0,0.0403549572650522
train_00029,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00029.jpg,1,1,0,0.0010218651732429862,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.998978134826757,0.0,0.1928870923195978
train_00030,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00030.jpg,0,2,0,0.00025208358420059085,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.00025208358420059085,0.0,0.0423255967670947
train_00031,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00031.jpg,1,0,0,0.15294471383094788,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.8470552861690521,0.0,0.0036787118183686
train_00032,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00032.jpg,0,0,0,3.085414573433809e-05,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,3.085414573433809e-05,0.0,0.0400004808760418
train_00033,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00033.jpg,0,2,1,0.6761911511421204,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.6761911511421204,0.0,0.0001470596165959
train_00034,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00034.jpg,1,3,0,0.2904626429080963,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.7095373570919037,0.0,0.0002179664411776
train_00035,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00035.jpg,0,3,0,0.03522772714495659,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.03522772714495659,0.0,2.3566558470859114e-06
train_00036,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00036.jpg,0,0,1,0.7273748517036438,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.7273748517036438,0.0,0.1071550864282607
train_00037,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00037.jpg,0,0,0,2.3219296053866856e-05,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,2.3219296053866856e-05,0.0,0.0357215785829353
train_00038,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00038.jpg,0,3,0,0.19924300909042358,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.19924300909042358,0.0,3.86311408613906e-06
train_00039,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00039.jpg,0,2,0,0.48146384954452515,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.48146384954452515,0.0,0.040196041373268
train_00040,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00040.jpg,0,0,0,0.008893460966646671,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.008893460966646671,0.0,0.8052117760368651
train_00041,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00041.jpg,0,0,0,0.0017635654658079147,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.0017635654658079147,0.0,1.1707905478441916e-11
train_00042,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00042.jpg,0,4,0,0.0372181199491024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.0372181199491024,1.0,0.0654984273422314
train_00043,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00043.jpg,0,1,1,0.5086477994918823,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.5086477994918823,0.0,0.0409938907495769
train_00044,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00044.jpg,1,1,1,0.9880241751670837,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.01197582483291626,0.0,0.0004362225452119
train_00045,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00045.jpg,1,3,1,0.6836717128753662,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.3163282871246338,0.0,0.0048511571653559
train_00046,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00046.jpg,1,1,1,0.8635516166687012,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.13644838333129883,0.0,0.0074063858119454
train_00047,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00047.jpg,0,1,0,0.0013589814770966768,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.0013589814770966768,0.0,7.66875563051883e-10
train_00048,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00048.jpg,0,0,0,0.18532654643058777,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.18532654643058777,1.0,0.3531154230038668
train_00049,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00049.jpg,0,4,0,0.45975354313850403,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.45975354313850403,0.0,0.0013176989050984
train_00050,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00050.jpg,0,3,0,0.0988067016005516,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.0988067016005516,0.0,0.0407687983967109
train_00051,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00051.jpg,0,4,0,0.1268550008535385,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.1268550008535385,0.0,0.0
train_00052,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00052.jpg,1,4,1,0.9651317000389099,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.03486829996109009,0.0,0.0003091464454718
train_00053,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00053.jpg,1,3,0,0.11684828251600266,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.8831517174839973,0.0,0.0023767854959058
train_00054,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00054.jpg,0,4,0,0.003849418368190527,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.003849418368190527,0.0,0.0006705359554612
train_00055,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00055.jpg,0,4,0,0.010330555029213428,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.010330555029213428,0.0,7.81206720813949e-05
train_00056,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00056.jpg,1,0,0,0.013397789560258389,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.9866022104397416,0.0,0.0001628841399305
train_00057,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00057.jpg,0,0,0,6.482614116976038e-05,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,6.482614116976038e-05,0.0,0.097155246268155
train_00058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00058.jpg,1,3,0,0.09357994049787521,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.9064200595021248,0.0,0.0055500020056067
train_00059,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00059.jpg,0,2,1,0.7601091861724854,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.7601091861724854,0.0,0.0005719740729416
train_00060,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00060.jpg,0,3,0,0.09463508427143097,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.09463508427143097,1.0,0.0800733436779709
train_00061,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00061.jpg,1,1,0,0.00016087958647403866,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.999839120413526,0.0,7.351359583100171e-05
train_00062,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00062.jpg,0,0,0,0.00020599365234375,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.00020599365234375,0.0625,8.278239152962758e-08
train_00063,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00063.jpg,0,1,1,0.6447948217391968,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.6447948217391968,0.0,0.0001256130685775
train_00064,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00064.jpg,0,0,0,0.00027750342269428074,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.00027750342269428074,0.0,0.1232562709958668
train_00065,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00065.jpg,0,4,0,0.017773771658539772,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.017773771658539772,0.0,6.59886853182153e-05
train_00066,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00066.jpg,0,4,0,0.019357677549123764,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.019357677549123764,0.0,0.0416679990079527
train_00067,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00067.jpg,0,0,0,0.0328478179872036,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold0_best_holdout_auc.pt,9,0.7740009948598905,0.0328478179872036,0.0,0.0011339992381262
train_00068,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00068.jpg,0,2,0,0.1495579332113266,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.1495579332113266,0.0,9.46298539127197e-05
train_00069,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00069.jpg,1,4,0,0.19288387894630432,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.8071161210536957,0.0,0.1286620187724617
train_00070,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00070.jpg,0,1,0,0.08589056879281998,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.08589056879281998,0.0,0.0007527182141136
train_00071,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00071.jpg,0,3,0,0.09959623962640762,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.09959623962640762,0.0,0.0005930862967345
train_00072,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00072.jpg,1,1,1,0.9992449283599854,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold1_best_holdout_auc.pt,10,0.7518126045733408,0.0007550716400146484,0.0,0.0697939970847886
train_00073,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00073.jpg,0,4,0,0.005847005173563957,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.005847005173563957,0.0,0.0842047059030276
train_00074,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00074.jpg,1,2,0,0.06546780467033386,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.9345321953296661,0.0,0.022604609940921
train_00075,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00075.jpg,0,2,0,0.00011295064177829772,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold2_best_holdout_auc.pt,7,0.8007250418293363,0.00011295064177829772,0.0,0.0003921381614597
train_00076,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00076.jpg,0,3,0,0.3818420469760895,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold3_best_holdout_auc.pt,1,0.8202090979868758,0.3818420469760895,0.0,0.0108130640276567
train_00077,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00077.jpg,0,4,0,0.04059765487909317,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_oof_mislabel/checkpoints/fold4_best_holdout_auc.pt,4,0.794405516627739,0.04059765487909317,0.0,3.429511341579428e-09
