id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set,sample_weight_before_removal,removed_from_train
train_00518,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00518.jpg,0,val,0,0.9990018010139465,1,0.9990018010139465,0.0,0.954422328437667,30,13,False,True,False,1.0,False
train_01133,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01133.jpg,1,val,0,0.0010025841183960438,0,0.998997415881604,0.0,0.997265820420267,31,14,False,True,False,1.0,False
train_00540,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00540.jpg,0,train,0,0.9986061453819275,1,0.9986061453819275,0.0,8.297192641138974e-05,35,15,False,True,False,1.0,True
train_00273,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00273.jpg,1,train,0,0.001535267336294055,0,0.998464732663706,0.0,0.0027290367397651,37,16,False,True,False,1.0,True
train_00228,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00228.jpg,0,train,0,0.998167872428894,1,0.998167872428894,0.0,0.000312415122879,41,17,False,True,False,1.0,True
train_01315,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01315.jpg,1,train,0,0.0025725720915943384,0,0.9974274279084057,1.0,0.0598757327235404,48,18,False,True,False,0.5,True
train_00489,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00489.jpg,0,train,0,0.997046172618866,1,0.997046172618866,1.0,0.0400456847953276,50,19,False,True,False,0.5,True
train_01212,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01212.jpg,1,train,0,0.003217086661607027,0,0.996782913338393,0.0,7.556348016949479e-05,51,20,False,True,False,1.0,True
train_00356,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00356.jpg,1,train,1,7.41639596526511e-05,0,0.9999258360403473,0.0,0.0536368047291265,7,1,True,True,True,1.0,True
train_00569,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00569.jpg,1,train,1,0.00011413652828196064,0,0.999885863471718,0.0,0.0707942339573329,11,2,True,True,True,1.0,True
train_00061,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00061.jpg,1,train,1,0.0004713311791419983,0,0.999528668820858,0.0,7.351359583100171e-05,17,3,True,True,True,1.0,True
train_00853,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00853.jpg,1,train,1,0.0007743787136860192,0,0.999225621286314,0.0,0.0135041074978863,25,4,True,True,True,1.0,True
train_00591,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00591.jpg,1,val,1,0.000808021635748446,0,0.9991919783642516,0.0,0.9586075621560666,26,5,True,True,True,1.0,False
train_01223,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01223.jpg,1,train,1,0.0009971547406166792,0,0.9990028452593833,0.0,0.0,29,6,True,True,True,1.0,True
train_00194,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00194.jpg,1,train,1,0.0010585790732875466,0,0.9989414209267125,0.5625,0.1068691555999244,33,7,True,True,True,0.71875,True
train_00172,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00172.jpg,0,train,1,0.9974695444107056,1,0.9974695444107056,0.0,1.32730977519685e-06,47,8,True,True,True,1.0,True
train_01033,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01033.jpg,1,train,1,0.0026342561468482018,0,0.9973657438531518,0.0,0.001355767935457,49,9,True,True,True,1.0,True
train_00481,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00481.jpg,1,train,1,0.0032614374067634344,0,0.9967385625932366,0.0,0.0017154425249047,52,10,True,True,True,1.0,True
train_00029,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00029.jpg,1,train,1,0.0033694759476929903,0,0.996630524052307,0.0,0.1928870923195978,55,11,False,True,False,1.0,True
train_01025,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01025.jpg,0,train,1,0.9953008890151978,1,0.9953008890151978,0.0,0.0900997440517153,57,12,False,True,False,1.0,True
train_00876,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00876.jpg,0,train,1,0.9945863485336304,1,0.9945863485336304,0.0,8.574546474572374e-05,61,13,False,True,False,1.0,True
train_00424,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00424.jpg,1,train,1,0.0057092574425041676,0,0.9942907425574958,0.0,0.0916204965228699,62,14,False,True,False,1.0,True
train_00801,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00801.jpg,0,train,1,0.9934915900230408,1,0.9934915900230408,0.0,6.153078393806827e-06,66,15,False,True,False,1.0,True
train_00842,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00842.jpg,1,train,1,0.007862994447350502,0,0.9921370055526495,0.0,0.0025175659198072,68,16,False,True,False,1.0,True
train_00609,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00609.jpg,0,train,1,0.9912273287773132,1,0.9912273287773132,0.0,3.399581086669306e-06,71,17,False,True,False,1.0,True
train_00653,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00653.jpg,0,train,1,0.9908333420753479,1,0.9908333420753479,0.0,0.0001853395992987,74,18,False,True,False,1.0,True
train_01195,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01195.jpg,0,train,1,0.9890201687812805,1,0.9890201687812805,0.0,9.97270394689434e-07,78,19,False,True,False,1.0,True
train_00269,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00269.jpg,0,train,1,0.9881603717803955,1,0.9881603717803955,0.0,0.0409720150630681,81,20,False,True,False,1.0,True
train_00394,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00394.jpg,0,train,2,0.9999685287475586,1,0.9999685287475586,0.0,6.983277283921097e-05,5,1,True,True,True,1.0,True
train_01135,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01135.jpg,1,train,2,8.3398241258692e-05,0,0.9999166017587413,1.0,0.2675333837320417,8,2,True,True,True,0.5,True
train_01177,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01177.jpg,1,train,2,9.575626609148458e-05,0,0.9999042437339085,0.25,0.0541114943095655,9,3,True,True,True,0.875,True
train_00199,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00199.jpg,1,val,2,0.00010279171692673117,0,0.9998972082830733,0.0,0.9040937197179232,10,4,True,True,True,1.0,False
train_00244,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00244.jpg,1,train,2,0.00021262992231640965,0,0.9997873700776836,0.25,0.0599031934183343,13,5,True,True,True,0.875,True
train_00395,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00395.jpg,1,train,2,0.00022521804203279316,0,0.9997747819579672,0.0,0.1351671154474843,14,6,True,True,True,1.0,True
train_00353,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00353.jpg,1,train,2,0.0006887938361614943,0,0.9993112061638385,0.0,0.002969372513487,21,7,True,True,True,1.0,True
train_01192,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01192.jpg,1,train,2,0.0007445971132256091,0,0.9992554028867744,0.0,0.0493525197495937,23,8,True,True,True,1.0,True
train_01319,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01319.jpg,1,val,2,0.0009118928574025631,0,0.9990881071425974,0.0,0.9946678306099074,28,9,True,True,True,1.0,False
train_00132,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00132.jpg,0,val,2,0.9989694356918335,1,0.9989694356918335,0.0,0.988491112719597,32,10,True,True,True,1.0,False
train_00982,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00982.jpg,1,train,2,0.0013377794530242682,0,0.9986622205469757,0.0,0.0112087044058031,34,11,False,True,False,1.0,True
train_00290,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00290.jpg,1,train,2,0.0015737497014924884,0,0.9984262502985075,0.0,0.0110196669412738,38,12,False,True,False,1.0,True
train_00986,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00986.jpg,1,train,2,0.0017261221073567867,0,0.9982738778926432,0.0,0.0080611514939382,39,13,False,True,False,1.0,True
train_00265,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00265.jpg,0,val,2,0.9981628060340881,1,0.9981628060340881,0.0,0.3996200088670207,42,14,False,True,False,1.0,False
train_00816,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00816.jpg,1,val,2,0.001981755718588829,0,0.9980182442814112,0.0,0.907857049247918,43,15,False,True,False,1.0,False
train_00799,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00799.jpg,0,val,2,0.9979302883148193,1,0.9979302883148193,0.0,0.8960459128266933,44,16,False,True,False,1.0,False
train_00692,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00692.jpg,0,train,2,0.9976834058761597,1,0.9976834058761597,1.0,0.0,45,17,False,True,False,0.5,True
train_00012,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00012.jpg,1,val,2,0.003284008242189884,0,0.9967159917578101,0.0,0.0,53,18,False,True,False,1.0,False
train_00919,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00919.jpg,1,train,2,0.0033487139735370874,0,0.9966512860264629,0.0,0.0551408177438029,54,19,False,True,False,1.0,True
train_00539,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00539.jpg,0,train,2,0.9951583743095398,1,0.9951583743095398,0.0,7.6051640336137075e-06,58,20,False,True,False,1.0,True
train_01097,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01097.jpg,1,train,3,0.018195398151874542,0,0.9818046018481255,0.0,0.0105092778892212,93,1,True,True,True,1.0,True
train_00968,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00968.jpg,1,train,3,0.022031893953680992,0,0.977968106046319,0.0,0.0010860473812095,105,2,True,True,True,1.0,True
train_01186,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01186.jpg,1,val,3,0.029583469033241272,0,0.9704165309667587,0.0,0.9265049882240234,117,3,True,True,True,1.0,False
train_01360,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01360.jpg,1,train,3,0.05032430961728096,0,0.949675690382719,0.0,0.015804804504072,138,4,True,True,True,1.0,True
train_01082,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01082.jpg,1,train,3,0.06309307366609573,0,0.9369069263339043,0.0,0.0024090706804191,156,5,True,True,True,1.0,True
train_00947,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00947.jpg,1,train,3,0.06448838114738464,0,0.9355116188526154,0.0,0.0839542436872643,158,6,True,True,True,1.0,True
train_00286,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00286.jpg,1,train,3,0.06976193189620972,0,0.9302380681037903,0.0,0.0015699488901381,164,7,True,True,True,1.0,True
train_01013,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01013.jpg,1,train,3,0.07298453152179718,0,0.9270154684782028,0.0,0.0067880071885255,166,8,True,True,True,1.0,True
train_00827,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00827.jpg,1,train,3,0.07906074821949005,0,0.92093925178051,0.0,0.0106149645304326,173,9,True,True,True,1.0,True
train_00024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00024.jpg,1,train,3,0.0833468809723854,0,0.9166531190276146,0.0,0.0002158095961299,177,10,True,True,True,1.0,True
train_01119,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01119.jpg,0,val,3,0.9095708131790161,1,0.9095708131790161,0.0,0.9956579134516482,181,11,False,True,False,1.0,False
train_01116,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01116.jpg,1,train,3,0.09474477171897888,0,0.9052552282810211,0.0,0.0106242778874216,186,12,False,True,False,1.0,True
train_00713,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00713.jpg,1,val,3,0.09671512246131897,0,0.903284877538681,0.0,0.049724652858431,188,13,False,True,False,1.0,False
train_00058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00058.jpg,1,train,3,0.11676888912916183,0,0.8832311108708382,0.0,0.0055500020056067,198,14,False,True,False,1.0,True
train_00176,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00176.jpg,1,train,3,0.11896505206823349,0,0.8810349479317665,0.0,0.0001670159063695,199,15,False,True,False,1.0,True
train_00322,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00322.jpg,1,train,3,0.13034680485725403,0,0.869653195142746,0.0,0.0019792859132344,205,16,False,True,False,1.0,True
train_00053,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00053.jpg,1,train,3,0.13967129588127136,0,0.8603287041187286,0.0,0.0023767854959058,207,17,False,True,False,1.0,True
train_00219,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00219.jpg,1,train,3,0.14354735612869263,0,0.8564526438713074,0.0,0.0380354745519856,210,18,False,True,False,1.0,True
train_00570,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00570.jpg,1,val,3,0.1446322202682495,0,0.8553677797317505,0.0,0.9775817386256784,211,19,False,True,False,1.0,False
train_00121,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00121.jpg,1,train,3,0.1474725306034088,0,0.8525274693965912,0.0,0.0440606553772364,215,20,False,True,False,1.0,True
train_00246,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00246.jpg,0,train,4,0.9998842477798462,1,0.9998842477798462,0.0,0.0802219232338989,12,1,True,True,True,1.0,True
train_00235,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00235.jpg,1,val,4,0.0006092838011682034,0,0.9993907161988318,0.0,0.9989292217634588,20,2,True,True,True,1.0,False
train_01138,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01138.jpg,0,train,4,0.9985979199409485,1,0.9985979199409485,0.0,0.0,36,3,True,True,True,1.0,True
train_00261,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00261.jpg,1,val,4,0.0017716307193040848,0,0.9982283692806959,0.5625,0.99996953049243,40,4,True,True,True,0.71875,False
train_00675,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00675.jpg,1,train,4,0.002346266759559512,0,0.9976537332404405,0.0,0.0004184998482549,46,5,True,True,True,1.0,True
train_00553,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00553.jpg,1,train,4,0.006078918464481831,0,0.9939210815355182,0.0,0.0107514154461114,64,6,True,True,True,1.0,True
train_00435,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00435.jpg,1,train,4,0.010695806704461575,0,0.9893041932955384,0.5625,0.1668024085801977,77,7,True,True,True,0.71875,True
train_00800,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00800.jpg,0,train,4,0.9883356094360352,1,0.9883356094360352,0.0,0.1803844859470381,79,8,True,True,True,1.0,True
train_00795,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00795.jpg,1,train,4,0.013586985878646374,0,0.9864130141213536,0.0,0.326919991768745,83,9,True,True,True,1.0,True
train_01118,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01118.jpg,1,train,4,0.014881805516779423,0,0.9851181944832206,1.0,0.9345260682678898,85,10,True,True,True,0.5,True
train_00519,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00519.jpg,1,train,4,0.01499098725616932,0,0.9850090127438307,0.0,0.0013847784668225,86,11,False,True,False,1.0,True
train_00240,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00240.jpg,0,train,4,0.9846857786178589,1,0.9846857786178589,0.0,0.0001164942791935,88,12,False,True,False,1.0,True
train_00952,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00952.jpg,1,val,4,0.020712383091449738,0,0.9792876169085503,0.0,0.1851740560398396,99,13,False,True,False,1.0,False
train_00125,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00125.jpg,1,train,4,0.02097483165562153,0,0.9790251683443785,0.0,0.0123713141025601,100,14,False,True,False,1.0,True
train_00081,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00081.jpg,1,train,4,0.021243831142783165,0,0.9787561688572168,0.0,0.0048796898487427,102,15,False,True,False,1.0,True
train_00648,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00648.jpg,0,train,4,0.9724946022033691,1,0.9724946022033691,0.0,0.0008703303334831,113,16,False,True,False,1.0,True
train_00580,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00580.jpg,0,train,4,0.9707659482955933,1,0.9707659482955933,1.0,0.0001853928300907,115,17,False,True,False,0.5,True
train_00289,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00289.jpg,0,train,4,0.9674150943756104,1,0.9674150943756104,0.0,0.0001065782220137,118,18,False,True,False,1.0,True
train_00302,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00302.jpg,1,val,4,0.03267117589712143,0,0.9673288241028786,0.0,0.8360613697555672,119,19,False,True,False,1.0,False
train_00520,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00520.jpg,1,train,4,0.038650158792734146,0,0.9613498412072659,0.0,0.0028100557283834,127,20,False,True,False,1.0,True
