id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set
train_00357,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00357.jpg,0,train,3,0.012702163308858871,0,0.012702163308858871,0.0,4.077933389460891e-05,930,254,False,False,False
train_00866,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00866.jpg,1,train,0,0.9871636629104614,1,0.012836337089538574,0.0,0.006600388516247,929,158,False,False,False
train_00780,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00780.jpg,1,train,1,0.999881386756897,1,0.00011861324310302734,0.0,0.0065576450264552,1275,257,False,False,False
train_00415,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00415.jpg,0,train,0,0.0008099152473732829,0,0.0008099152473732829,0.0,0.0012221621922143,1187,206,False,False,False
train_00200,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00200.jpg,0,train,2,0.9843651056289673,1,0.9843651056289673,0.0,0.1515395894801121,89,27,False,False,False
train_00108,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00108.jpg,0,train,4,0.02014058642089367,0,0.02014058642089367,0.0,0.0002509010218632,884,184,False,False,False
train_00333,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00333.jpg,0,train,0,3.159943389619002e-06,0,3.159943389619002e-06,0.0,0.0001375826891398,1341,261,False,False,False
train_00810,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00810.jpg,0,train,1,0.0013934207381680608,0,0.0013934207381680608,0.0,0.0017374083945111,1145,230,False,False,False
train_00307,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00307.jpg,0,train,3,0.01973303221166134,0,0.01973303221166134,0.0,1.228326935060576e-05,888,248,False,False,False
train_01212,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01212.jpg,1,train,0,0.003217086661607027,0,0.996782913338393,0.0,7.556348016949479e-05,51,20,False,True,False
train_00402,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00402.jpg,1,train,4,0.9999752044677734,1,2.47955322265625e-05,0.0,4.627429322808397e-05,1307,273,False,False,False
train_01021,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01021.jpg,0,train,2,0.0040849922224879265,0,0.0040849922224879265,0.0,0.0454129493182264,1053,172,False,False,False
train_01024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01024.jpg,0,train,4,0.0010825656354427338,0,0.0010825656354427338,0.0,0.0409330816938379,1169,260,False,False,False
train_00516,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00516.jpg,1,train,1,0.09455903619527817,0,0.9054409638047218,0.0,0.0455751009059916,185,45,False,False,False
train_00460,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00460.jpg,0,train,2,0.4070167541503906,0,0.4070167541503906,0.0,1.693202190161826e-05,412,72,False,False,False
train_00632,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00632.jpg,0,train,0,1.3275206356411218e-07,0,1.3275206356411218e-07,0.0,1.1366217148363507e-05,1361,271,False,False,False
train_00272,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00272.jpg,1,train,1,0.4372119903564453,0,0.5627880096435547,0.0,0.0086039098971244,348,79,False,False,False
train_00105,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00105.jpg,0,train,0,0.00027797213988378644,0,0.00027797213988378644,0.0,0.0031378258780284,1245,229,False,False,False
train_00475,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00475.jpg,1,train,0,0.0007628778694197536,0,0.9992371221305802,0.0,0.0002587324990154,24,11,False,True,False
train_00182,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00182.jpg,1,train,1,0.7212210893630981,1,0.27877891063690186,0.0,8.673891200123152e-06,482,104,False,False,False
train_01273,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01273.jpg,1,train,2,0.015764979645609856,0,0.9842350203543901,0.0,0.0034841704073991,90,28,False,False,False
train_00217,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00217.jpg,1,train,0,0.8391212821006775,1,0.1608787178993225,0.0,0.0003779749038994,578,107,False,False,False
train_00889,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00889.jpg,0,train,0,0.03670299053192139,0,0.03670299053192139,0.0,0.0019925231487706,819,137,False,False,False
train_00121,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00121.jpg,1,train,3,0.1474725306034088,0,0.8525274693965912,0.0,0.0440606553772364,215,20,False,True,False
train_00488,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00488.jpg,0,train,3,0.1628442406654358,0,0.1628442406654358,0.0,0.0002824430317977,575,152,False,False,False
train_01303,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01303.jpg,0,train,1,0.008076866157352924,0,0.008076866157352924,0.0,6.522883218162361e-05,980,190,False,False,False
train_00634,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00634.jpg,0,train,4,0.03807215020060539,0,0.03807215020060539,0.0,0.0028132752156643,812,168,False,False,False
train_00685,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00685.jpg,1,train,0,0.7230868935585022,1,0.2769131064414978,1.0,0.041629193287267,485,89,False,False,False
train_00922,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00922.jpg,1,train,2,0.9994863271713257,1,0.0005136728286743164,0.0,0.0189099327085528,1216,217,False,False,False
train_00941,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00941.jpg,0,train,0,0.00035160782863385975,0,0.00035160782863385975,0.0,0.0422141008468352,1236,226,False,False,False
train_00469,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00469.jpg,0,train,3,0.024394266307353973,0,0.024394266307353973,0.0,1.0000923800277227e-05,858,238,False,False,False
train_00209,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00209.jpg,0,train,4,0.05902223661541939,0,0.05902223661541939,0.0,0.0827891929238878,740,152,False,False,False
train_01174,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01174.jpg,0,train,0,0.12234458327293396,0,0.12234458327293396,0.0,0.180436396153811,627,111,False,False,False
train_00206,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00206.jpg,1,train,2,0.9989553689956665,1,0.001044631004333496,0.0,0.0002522611990943,1172,207,False,False,False
train_00682,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00682.jpg,0,train,3,0.06757841259241104,0,0.06757841259241104,0.0,3.2688821173884624e-06,727,206,False,False,False
train_00001,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00001.jpg,1,train,0,0.08460733294487,0,0.91539266705513,0.0,0.0004627346862644,178,50,False,False,False
train_00629,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00629.jpg,0,train,3,0.07107552886009216,0,0.07107552886009216,0.0,0.0022733212895906,714,202,False,False,False
train_00034,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00034.jpg,1,train,3,0.5399198532104492,1,0.4600801467895508,0.0,0.0002179664411776,387,80,False,False,False
train_00259,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00259.jpg,1,train,0,0.1549142450094223,0,0.8450857549905777,0.0,0.0016505081710555,219,56,False,False,False
train_01296,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01296.jpg,1,train,1,0.2404327541589737,0,0.7595672458410263,0.0,0.0327411683546003,257,63,False,False,False
train_00688,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00688.jpg,0,train,2,1.6072975768111064e-06,0,1.6072975768111064e-06,0.0,0.0026554199299065,1345,266,False,False,False
train_00986,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00986.jpg,1,train,2,0.0017261221073567867,0,0.9982738778926432,0.0,0.0080611514939382,39,13,False,True,False
train_00232,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00232.jpg,0,train,1,0.040665507316589355,0,0.040665507316589355,0.0,0.0002137267439318,795,154,False,False,False
train_01163,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01163.jpg,0,train,3,0.07898470759391785,0,0.07898470759391785,0.0,0.0021105408686476,696,196,False,False,False
train_01031,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01031.jpg,0,train,1,0.6603429317474365,1,0.6603429317474365,0.0,0.0022238218127582,306,70,False,False,False
train_00834,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00834.jpg,0,train,0,6.303191184997559e-05,0,6.303191184997559e-05,0.0,0.0,1288,237,False,False,False
train_01201,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01201.jpg,0,train,4,0.007557673845440149,0,0.007557673845440149,0.0,0.0055524245844052,991,212,False,False,False
train_00450,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00450.jpg,0,train,2,0.0010692332871258259,0,0.0010692332871258259,0.0,0.0004269678524163,1170,206,False,False,False
train_01188,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01188.jpg,0,train,2,0.042847082018852234,0,0.042847082018852234,0.0,2.8177312186495125e-05,784,120,False,False,False
train_00411,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00411.jpg,0,train,3,0.32145363092422485,0,0.32145363092422485,0.0,0.00068056669029,461,112,False,False,False
train_01346,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01346.jpg,0,train,2,0.9753066897392273,1,0.9753066897392273,0.0,0.0012216922028402,109,33,False,False,False
train_00431,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00431.jpg,0,train,3,0.025398220866918564,0,0.025398220866918564,0.0,0.0003967582184998,854,236,False,False,False
train_00032,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00032.jpg,0,train,0,0.007813293486833572,0,0.007813293486833572,0.0,0.0400004808760418,985,169,False,False,False
train_01280,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01280.jpg,1,train,4,0.8987797498703003,1,0.10122025012969971,0.0,0.0012106313951506,661,133,False,False,False
train_00704,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00704.jpg,1,train,1,0.9970892071723938,1,0.002910792827606201,0.0,0.0007137766570561,1087,219,False,False,False
train_01354,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01354.jpg,1,train,4,0.9924922585487366,1,0.007507741451263428,0.0,0.011859230911464,992,213,False,False,False
train_00276,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00276.jpg,0,train,1,0.0977952852845192,0,0.0977952852845192,1.0,0.0833476432356084,666,132,False,False,False
train_00273,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00273.jpg,1,train,0,0.001535267336294055,0,0.998464732663706,0.0,0.0027290367397651,37,16,False,True,False
train_00528,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00528.jpg,0,train,3,0.04181467369198799,0,0.04181467369198799,0.0,0.0002830645552437,786,221,False,False,False
train_01019,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01019.jpg,0,train,4,0.012892363592982292,0,0.012892363592982292,0.0,4.245397687478681e-05,926,196,False,False,False
train_00569,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00569.jpg,1,train,1,0.00011413652828196064,0,0.999885863471718,0.0,0.0707942339573329,11,2,True,True,True
train_00169,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00169.jpg,0,train,1,0.00038140875403769314,0,0.00038140875403769314,0.0,7.158697558035808e-05,1231,246,False,False,False
train_00435,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00435.jpg,1,train,4,0.010695806704461575,0,0.9893041932955384,0.5625,0.1668024085801977,77,7,True,True,True
train_01076,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01076.jpg,0,train,4,0.0387333482503891,0,0.0387333482503891,0.0,0.0014149850825329,808,167,False,False,False
train_00068,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00068.jpg,0,train,2,0.00343234627507627,0,0.00343234627507627,0.0,9.46298539127197e-05,1070,177,False,False,False
train_01016,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01016.jpg,0,train,0,0.0001991529279621318,0,0.0001991529279621318,0.0,2.01377437018964e-05,1257,231,False,False,False
train_00587,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00587.jpg,0,train,1,0.004507592413574457,0,0.004507592413574457,0.0,0.0,1042,210,False,False,False
train_00790,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00790.jpg,0,train,0,0.002979678101837635,0,0.002979678101837635,0.0,7.002701568920313e-07,1083,185,False,False,False
train_00348,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00348.jpg,0,train,1,0.048952616751194,0,0.048952616751194,1.0,4.496483279764563e-05,764,149,False,False,False
train_01090,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01090.jpg,0,train,2,0.069136843085289,0,0.069136843085289,0.0,0.0404559976663589,719,108,False,False,False
train_00720,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00720.jpg,0,train,2,0.0005998092819936574,0,0.0005998092819936574,0.0,0.0840382242018185,1207,215,False,False,False
train_00776,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00776.jpg,0,train,2,1.1162271221110132e-05,0,1.1162271221110132e-05,0.0,9.669569358936752e-05,1326,259,False,False,False
train_00254,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00254.jpg,0,train,2,0.9947006702423096,1,0.9947006702423096,0.0,0.1666570621876772,60,21,False,False,False
train_00003,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00003.jpg,1,train,4,0.904918909072876,1,0.09508109092712402,0.0,0.0,671,135,False,False,False
train_01078,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01078.jpg,0,train,4,0.011736628599464893,0,0.011736628599464893,0.0,2.017274231902698e-05,939,200,False,False,False
train_00342,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00342.jpg,1,train,0,5.633481123368256e-05,0,0.9999436651887663,0.0,0.0004234844957017,6,5,True,True,True
train_00729,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00729.jpg,1,train,2,0.9889721274375916,1,0.011027872562408447,0.0,0.0009637482387703,943,147,False,False,False
train_00793,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00793.jpg,0,train,1,1.401971803716151e-05,0,1.401971803716151e-05,0.0,8.438790136688216e-06,1319,265,False,False,False
train_00024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00024.jpg,1,train,3,0.0833468809723854,0,0.9166531190276146,0.0,0.0002158095961299,177,10,True,True,True
train_00438,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00438.jpg,1,train,4,0.2062573879957199,0,0.7937426120042801,0.0,0.0019143847926508,244,44,False,False,False
train_01050,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01050.jpg,0,train,3,0.018361173570156097,0,0.018361173570156097,0.0,6.3537963043883e-08,894,250,False,False,False
train_00746,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00746.jpg,0,train,1,0.11810874938964844,0,0.11810874938964844,0.0,0.0025623493055154,631,125,False,False,False
train_00368,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00368.jpg,0,train,2,0.9920788407325745,1,0.9920788407325745,0.0,1.753130255306083e-05,70,23,False,False,False
train_00684,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00684.jpg,1,train,4,0.998062789440155,1,0.0019372105598449707,0.0,0.0097768683747562,1121,247,False,False,False
train_00102,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00102.jpg,0,train,1,0.964593768119812,1,0.964593768119812,0.0,0.0009486745809048,122,26,False,False,False
train_00519,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00519.jpg,1,train,4,0.01499098725616932,0,0.9850090127438307,0.0,0.0013847784668225,86,11,False,True,False
train_00187,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00187.jpg,1,train,0,0.02050074003636837,0,0.9794992599636316,0.25,0.2413697540861026,98,30,False,False,False
train_00375,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00375.jpg,0,train,1,1.3479732842824887e-05,0,1.3479732842824887e-05,0.0,1.3054979817510214e-05,1320,266,False,False,False
