score_col,rank,id,score,label,pred_label,ood_score_original,final_ood_score,panelness_anchor_rank,panelness_nn1_rank,source_path,copied_path
ood_score_original,17,train_01242,0.980870980870982,0,0,0.980870980870982,0.5853631212342786,0.4480234260614934,0.791727672035139,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01242.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank017_ood_score_original_0p9809_train_01242_label0_pred0.jpg
ood_score_original,18,train_00487,0.9727309727309742,1,1,0.9727309727309742,0.5048801315272773,0.5344070278184481,0.7338945827232797,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00487.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank018_ood_score_original_0p9727_train_00487_label1_pred1.jpg
ood_score_original,19,train_00777,0.9645909645909652,1,1,0.9645909645909652,0.1,0.9875549048316252,0.9586383601756955,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00777.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank019_ood_score_original_0p9646_train_00777_label1_pred1.jpg
ood_score_original,20,train_01283,0.9564509564509576,1,1,0.9564509564509576,0.9192712011160046,0.04319180087847731,0.032210834553440704,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01283.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank020_ood_score_original_0p9565_train_01283_label1_pred1.jpg
ood_score_original,21,train_00231,0.94831094831095,1,1,0.94831094831095,0.1,0.9853587115666179,0.8177159590043924,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00231.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank021_ood_score_original_0p9483_train_00231_label1_pred1.jpg
ood_score_original,22,train_01113,0.940170940170941,0,1,0.940170940170941,0.7227478069352161,0.2569546120058565,0.13103953147877012,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01113.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank022_ood_score_original_0p9402_train_01113_label0_pred1.jpg
ood_score_original,23,train_00990,0.9320309320309332,1,0,0.9320309320309332,0.612097327324268,0.3814055636896047,0.18960468521229867,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00990.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank023_ood_score_original_0p9320_train_00990_label1_pred0.jpg
ood_score_original,24,train_00834,0.9238909238909244,0,0,0.9238909238909244,0.09604136983346356,0.9956076134699854,0.26500732064421667,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00834.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank024_ood_score_original_0p9239_train_00834_label0_pred0.jpg
ood_score_original,25,train_01223,0.9157509157509168,1,1,0.9157509157509168,0.09248011627221012,0.9989019033674963,0.232796486090776,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01223.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank025_ood_score_original_0p9158_train_01223_label1_pred1.jpg
ood_score_original,26,train_00901,0.907610907610909,0,0,0.907610907610909,0.09434901089366694,0.9956076134699854,0.2349926793557833,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00901.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank026_ood_score_original_0p9076_train_00901_label0_pred0.jpg
ood_score_original,27,train_00423,0.8994708994709001,1,1,0.8994708994709001,0.0935028314237685,0.9956076134699854,0.027086383601756955,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00423.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank027_ood_score_original_0p8995_train_00423_label1_pred1.jpg
ood_score_original,28,train_00051,0.8913308913308924,0,0,0.8913308913308924,0.8097016859827997,0.10175695461200586,0.06442166910688141,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00051.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank028_ood_score_original_0p8913_train_00051_label0_pred0.jpg
ood_score_original,29,train_00587,0.8831908831908848,0,0,0.8831908831908848,0.09442901060763452,0.9923133235724744,0.6145680819912153,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00587.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank029_ood_score_original_0p8832_train_00587_label0_pred0.jpg
ood_score_original,30,train_00973,0.8750508750508759,0,0,0.8750508750508759,0.846800696727491,0.03587115666178624,0.8825036603221084,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00973.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank030_ood_score_original_0p8751_train_00973_label0_pred0.jpg
ood_score_original,31,train_00726,0.8669108669108682,0,0,0.8669108669108682,0.7732387995931199,0.12005856515373353,0.027818448023426062,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00726.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank031_ood_score_original_0p8669_train_00726_label0_pred0.jpg
ood_score_original,32,train_00003,0.8587708587708592,1,1,0.8587708587708592,0.5255099274132952,0.431185944363104,0.19546120058565153,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00003.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank032_ood_score_original_0p8588_train_00003_label1_pred1.jpg
ood_score_original,33,train_00572,0.8506308506308515,1,1,0.8506308506308515,0.6965084966549102,0.20131771595900438,0.053440702781844804,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00572.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank033_ood_score_original_0p8506_train_00572_label1_pred1.jpg
ood_score_original,34,train_00434,0.8424908424908438,0,1,0.8424908424908438,0.6659748255648705,0.232796486090776,0.1478770131771596,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00434.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank034_ood_score_original_0p8425_train_00434_label0_pred1.jpg
ood_score_original,35,train_00101,0.8343508343508349,0,0,0.8343508343508349,0.09113114530391257,0.9897510980966325,0.4253294289897511,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00101.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank035_ood_score_original_0p8344_train_00101_label0_pred0.jpg
ood_score_original,36,train_00319,0.8262108262108272,0,0,0.8262108262108272,0.6699807702735968,0.21010248901903367,0.4659590043923865,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00319.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank036_ood_score_original_0p8262_train_00319_label0_pred0.jpg
ood_score_original,37,train_00325,0.8180708180708195,1,1,0.8180708180708195,0.08504103672478502,0.9956076134699854,0.8437042459736457,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00325.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank037_ood_score_original_0p8181_train_00325_label1_pred1.jpg
ood_score_original,38,train_00978,0.8099308099308106,0,0,0.8099308099308106,0.1,0.8257686676427526,0.10871156661786237,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00978.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank038_ood_score_original_0p8099_train_00978_label0_pred0.jpg
ood_score_original,39,train_01003,0.801790801790803,1,1,0.801790801790803,0.1,0.9267935578330894,0.31991215226939973,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01003.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank039_ood_score_original_0p8018_train_01003_label1_pred1.jpg
ood_score_original,40,train_01046,0.793650793650794,0,0,0.793650793650794,0.3988589091078112,0.5527086383601757,0.2953879941434846,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01046.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank040_ood_score_original_0p7937_train_01046_label0_pred0.jpg
ood_score_original,41,train_01220,0.7855107855107863,0,0,0.7855107855107863,0.7177130390893209,0.095900439238653,0.7060761346998536,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01220.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank041_ood_score_original_0p7855_train_01220_label0_pred0.jpg
ood_score_original,42,train_00986,0.7773707773707786,1,1,0.7773707773707786,0.1,0.9114202049780381,0.554904831625183,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00986.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank042_ood_score_original_0p7774_train_00986_label1_pred1.jpg
ood_score_original,43,train_00058,0.7692307692307697,1,1,0.7692307692307697,0.6496227052596016,0.17276720351390923,0.6837481698389458,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00058.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank043_ood_score_original_0p7692_train_00058_label1_pred1.jpg
ood_score_original,44,train_00248,0.761090761090762,0,0,0.761090761090762,0.7029224774466364,0.0849194729136164,0.07101024890190337,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00248.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank044_ood_score_original_0p7611_train_00248_label0_pred0.jpg
ood_score_original,45,train_00774,0.7529507529507543,1,1,0.7529507529507543,0.5267348019910255,0.33382137628111275,0.08711566617862372,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00774.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank045_ood_score_original_0p7530_train_00774_label1_pred1.jpg
ood_score_original,46,train_01245,0.7448107448107454,0,0,0.7448107448107454,0.07742542149569973,0.9956076134699854,0.1383601756954612,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01245.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank046_ood_score_original_0p7448_train_01245_label0_pred0.jpg
ood_score_original,47,train_00955,0.7366707366707377,0,1,0.7366707366707377,0.1,0.863103953147877,0.4084919472913616,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00955.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank047_ood_score_original_0p7367_train_00955_label0_pred1.jpg
ood_score_original,48,train_00070,0.7285307285307288,0,0,0.7285307285307288,0.6747709207445666,0.08199121522693997,0.21961932650073207,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00070.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank048_ood_score_original_0p7285_train_00070_label0_pred0.jpg
ood_score_original,49,train_00478,0.7203907203907212,0,0,0.7203907203907212,0.6648584049755359,0.08565153733528551,0.12152269399707175,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00478.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank049_ood_score_original_0p7204_train_00478_label0_pred0.jpg
ood_score_original,50,train_01307,0.7122507122507135,1,1,0.7122507122507135,0.07404070361610636,0.9956076134699854,0.007320644216691069,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01307.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/ood_score_original/rank050_ood_score_original_0p7123_train_01307_label1_pred1.jpg
global_nn1_ood,1,train_00020,1.0,1,1,1.0,0.9980234260614934,0.0021961932650073207,0.0007320644216691069,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00020.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank001_global_nn1_ood_1p0000_train_00020_label1_pred1.jpg
global_nn1_ood,2,train_00314,0.9992679355783309,0,0,1.0,0.9947291361639824,0.005856515373352855,0.0014641288433382138,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00314.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank002_global_nn1_ood_0p9993_train_00314_label0_pred0.jpg
global_nn1_ood,3,train_00340,0.9985358711566618,0,0,0.5087505087505089,0.4976890957857284,0.024158125915080528,0.0021961932650073207,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00340.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank003_global_nn1_ood_0p9985_train_00340_label0_pred0.jpg
global_nn1_ood,4,train_01208,0.9978038067349927,1,1,0.6796906796906802,0.6792428600627728,0.0007320644216691069,0.0029282576866764276,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01208.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank004_global_nn1_ood_0p9978_train_01208_label1_pred1.jpg
global_nn1_ood,5,train_01294,0.9970717423133236,0,0,0.0,0.0,0.0314787701317716,0.0036603221083455345,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01294.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank005_global_nn1_ood_0p9971_train_01294_label0_pred0.jpg
global_nn1_ood,6,train_01194,0.9963396778916545,1,1,0.0,0.0,0.018301610541727673,0.004392386530014641,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01194.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank006_global_nn1_ood_0p9963_train_01194_label1_pred1.jpg
global_nn1_ood,7,train_00653,0.9956076134699854,0,0,0.2319902319902327,0.22969750275753273,0.010980966325036604,0.005124450951683748,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00653.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank007_global_nn1_ood_0p9956_train_00653_label0_pred0.jpg
global_nn1_ood,8,train_01094,0.9948755490483162,1,1,0.0,0.0,0.0014641288433382138,0.005856515373352855,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01094.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank008_global_nn1_ood_0p9949_train_01094_label1_pred1.jpg
global_nn1_ood,9,train_01006,0.9941434846266471,1,1,0.1505901505901508,0.13074664611999914,0.14641288433382138,0.006588579795021962,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01006.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank009_global_nn1_ood_0p9941_train_01006_label1_pred1.jpg
global_nn1_ood,10,train_01307,0.9934114202049781,1,1,0.7122507122507135,0.07404070361610636,0.9956076134699854,0.007320644216691069,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01307.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank010_global_nn1_ood_0p9934_train_01307_label1_pred1.jpg
global_nn1_ood,11,train_01301,0.9926793557833089,0,0,0.0,0.0,0.008784773060029283,0.008052708638360176,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01301.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank011_global_nn1_ood_0p9927_train_01301_label0_pred0.jpg
global_nn1_ood,12,train_01028,0.9919472913616398,0,0,0.0,0.0,0.006588579795021962,0.008784773060029283,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01028.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank012_global_nn1_ood_0p9919_train_01028_label0_pred0.jpg
global_nn1_ood,13,train_01134,0.9912152269399708,1,1,0.0,0.0,0.1493411420204978,0.00951683748169839,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01134.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank013_global_nn1_ood_0p9912_train_01134_label1_pred1.jpg
global_nn1_ood,14,train_00358,0.9904831625183016,0,0,0.3052503052503055,0.294188892285525,0.04026354319180088,0.010248901903367497,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00358.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank014_global_nn1_ood_0p9905_train_00358_label0_pred0.jpg
global_nn1_ood,15,train_00169,0.9897510980966325,0,0,0.0,0.0,0.021961932650073207,0.010980966325036604,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00169.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/top50_images/global_nn1_ood/rank015_global_nn1_ood_0p9898_train_00169_label0_pred0.jpg
