id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set,sample_weight_before_removal,removed_from_train
train_00172,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00172.jpg,0,train,1,0.9974683523178101,1,0.9974683523178101,0.0,1.32730977519685e-06,47,8,True,True,True,1.0,True
train_01033,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01033.jpg,1,train,1,0.0026316840667277575,0,0.9973683159332722,0.0,0.001355767935457,49,9,True,True,True,1.0,True
train_00481,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00481.jpg,1,train,1,0.0032663890160620213,0,0.996733610983938,0.0,0.0017154425249047,52,10,True,True,True,1.0,True
train_00029,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00029.jpg,1,train,1,0.003364402335137129,0,0.9966355976648629,0.0,0.1928870923195978,55,11,False,True,False,1.0,True
train_01025,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01025.jpg,0,train,1,0.9952965378761292,1,0.9952965378761292,0.0,0.0900997440517153,57,12,False,True,False,1.0,True
train_00876,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00876.jpg,0,train,1,0.9945864677429199,1,0.9945864677429199,0.0,8.574546474572374e-05,61,13,False,True,False,1.0,True
train_00424,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00424.jpg,1,train,1,0.005686537828296423,0,0.9943134621717036,0.0,0.0916204965228699,62,14,False,True,False,1.0,True
train_00801,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00801.jpg,0,train,1,0.9934884309768677,1,0.9934884309768677,0.0,6.153078393806827e-06,66,15,False,True,False,1.0,True
train_00842,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00842.jpg,1,train,1,0.007865223102271557,0,0.9921347768977284,0.0,0.0025175659198072,67,16,False,True,False,1.0,True
train_00609,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00609.jpg,0,train,1,0.991218626499176,1,0.991218626499176,0.0,3.399581086669306e-06,71,17,False,True,False,1.0,True
train_00653,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00653.jpg,0,train,1,0.9908236265182495,1,0.9908236265182495,0.0,0.0001853395992987,74,18,False,True,False,1.0,True
train_01195,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01195.jpg,0,train,1,0.9890017509460449,1,0.9890017509460449,0.0,9.97270394689434e-07,78,19,False,True,False,1.0,True
train_00269,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00269.jpg,0,train,1,0.9881386160850525,1,0.9881386160850525,0.0,0.0409720150630681,81,20,False,True,False,1.0,True
train_00394,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00394.jpg,0,train,2,0.9999685287475586,1,0.9999685287475586,0.0,6.983277283921097e-05,5,1,True,True,True,1.0,True
train_01135,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01135.jpg,1,train,2,8.325235830852762e-05,0,0.9999167476416915,1.0,0.2675333837320417,8,2,True,True,True,0.5,True
train_01177,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01177.jpg,1,train,2,9.562641935190186e-05,0,0.9999043735806481,0.25,0.0541114943095655,9,3,True,True,True,0.875,True
train_00199,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00199.jpg,1,val,2,0.00010183093399973586,0,0.9998981690660003,0.0,0.9040937197179232,10,4,True,True,True,1.0,False
train_00244,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00244.jpg,1,train,2,0.0002116043324349448,0,0.999788395667565,0.25,0.0599031934183343,13,5,True,True,True,0.875,True
train_00395,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00395.jpg,1,train,2,0.0002253039856441319,0,0.9997746960143559,0.0,0.1351671154474843,14,6,True,True,True,1.0,True
train_00353,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00353.jpg,1,train,2,0.0006879855645820498,0,0.999312014435418,0.0,0.002969372513487,21,7,True,True,True,1.0,True
train_01192,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01192.jpg,1,train,2,0.0007428620592691004,0,0.9992571379407309,0.0,0.0493525197495937,23,8,True,True,True,1.0,True
train_01319,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01319.jpg,1,val,2,0.0009101349860429764,0,0.999089865013957,0.0,0.9946678306099074,28,9,True,True,True,1.0,False
train_00132,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00132.jpg,0,val,2,0.9989662170410156,1,0.9989662170410156,0.0,0.988491112719597,32,10,True,True,True,1.0,False
train_00982,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00982.jpg,1,train,2,0.001334159285761416,0,0.9986658407142386,0.0,0.0112087044058031,34,11,False,True,False,1.0,True
train_00290,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00290.jpg,1,train,2,0.0015600468032062054,0,0.9984399531967938,0.0,0.0110196669412738,38,12,False,True,False,1.0,True
train_00986,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00986.jpg,1,train,2,0.0017203489551320672,0,0.9982796510448679,0.0,0.0080611514939382,39,13,False,True,False,1.0,True
train_00265,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00265.jpg,0,val,2,0.9981548190116882,1,0.9981548190116882,0.0,0.3996200088670207,42,14,False,True,False,1.0,False
train_00816,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00816.jpg,1,val,2,0.001967434538528323,0,0.9980325654614717,0.0,0.907857049247918,43,15,False,True,False,1.0,False
train_00799,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00799.jpg,0,val,2,0.997928261756897,1,0.997928261756897,0.0,0.8960459128266933,44,16,False,True,False,1.0,False
train_00692,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00692.jpg,0,train,2,0.9976838827133179,1,0.9976838827133179,1.0,0.0,45,17,False,True,False,0.5,True
train_00012,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00012.jpg,1,val,2,0.003277088748291135,0,0.9967229112517089,0.0,0.0,53,18,False,True,False,1.0,False
train_00919,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00919.jpg,1,train,2,0.0033435423392802477,0,0.9966564576607198,0.0,0.0551408177438029,54,19,False,True,False,1.0,True
train_00539,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00539.jpg,0,train,2,0.9951440095901489,1,0.9951440095901489,0.0,7.6051640336137075e-06,58,20,False,True,False,1.0,True
train_01097,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01097.jpg,1,train,3,0.01820041798055172,0,0.9817995820194483,0.0,0.0105092778892212,93,1,True,True,True,1.0,True
train_00968,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00968.jpg,1,train,3,0.022012175992131233,0,0.9779878240078688,0.0,0.0010860473812095,105,2,True,True,True,1.0,True
train_01186,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01186.jpg,1,val,3,0.029608534649014473,0,0.9703914653509855,0.0,0.9265049882240234,117,3,True,True,True,1.0,False
train_01360,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01360.jpg,1,train,3,0.05026344954967499,0,0.949736550450325,0.0,0.015804804504072,138,4,True,True,True,1.0,True
train_01082,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01082.jpg,1,train,3,0.06304758042097092,0,0.9369524195790291,0.0,0.0024090706804191,156,5,True,True,True,1.0,True
train_00947,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00947.jpg,1,train,3,0.06445527076721191,0,0.9355447292327881,0.0,0.0839542436872643,158,6,True,True,True,1.0,True
train_00286,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00286.jpg,1,train,3,0.06972499191761017,0,0.9302750080823898,0.0,0.0015699488901381,164,7,True,True,True,1.0,True
train_01013,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01013.jpg,1,train,3,0.0729079321026802,0,0.9270920678973198,0.0,0.0067880071885255,166,8,True,True,True,1.0,True
train_00827,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00827.jpg,1,train,3,0.07897089421749115,0,0.9210291057825089,0.0,0.0106149645304326,172,9,True,True,True,1.0,True
train_00024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00024.jpg,1,train,3,0.08318185806274414,0,0.9168181419372559,0.0,0.0002158095961299,176,10,True,True,True,1.0,True
train_01119,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01119.jpg,0,val,3,0.9095380902290344,1,0.9095380902290344,0.0,0.9956579134516482,181,11,False,True,False,1.0,False
train_01116,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01116.jpg,1,train,3,0.09481409937143326,0,0.9051859006285667,0.0,0.0106242778874216,186,12,False,True,False,1.0,True
train_00713,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00713.jpg,1,val,3,0.09689468890428543,0,0.9031053110957146,0.0,0.049724652858431,188,13,False,True,False,1.0,False
train_00058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00058.jpg,1,train,3,0.11671413481235504,0,0.883285865187645,0.0,0.0055500020056067,198,14,False,True,False,1.0,True
train_00176,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00176.jpg,1,train,3,0.11901547759771347,0,0.8809845224022865,0.0,0.0001670159063695,199,15,False,True,False,1.0,True
train_00322,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00322.jpg,1,train,3,0.13027505576610565,0,0.8697249442338943,0.0,0.0019792859132344,205,16,False,True,False,1.0,True
train_00053,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00053.jpg,1,train,3,0.13971513509750366,0,0.8602848649024963,0.0,0.0023767854959058,207,17,False,True,False,1.0,True
train_00219,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00219.jpg,1,train,3,0.14353609085083008,0,0.8564639091491699,0.0,0.0380354745519856,210,18,False,True,False,1.0,True
train_00570,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00570.jpg,1,val,3,0.14463254809379578,0,0.8553674519062042,0.0,0.9775817386256784,211,19,False,True,False,1.0,False
train_00121,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00121.jpg,1,train,3,0.14728344976902008,0,0.8527165502309799,0.0,0.0440606553772364,215,20,False,True,False,1.0,True
train_00246,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00246.jpg,0,train,4,0.9998843669891357,1,0.9998843669891357,0.0,0.0802219232338989,12,1,True,True,True,1.0,True
train_00235,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00235.jpg,1,val,4,0.0006084286724217236,0,0.9993915713275783,0.0,0.9989292217634588,20,2,True,True,True,1.0,False
train_01138,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01138.jpg,0,train,4,0.998595654964447,1,0.998595654964447,0.0,0.0,36,3,True,True,True,1.0,True
train_00261,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00261.jpg,1,val,4,0.0017734016291797161,0,0.9982265983708203,0.5625,0.99996953049243,40,4,True,True,True,0.71875,False
train_00675,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00675.jpg,1,train,4,0.0023515743669122458,0,0.9976484256330878,0.0,0.0004184998482549,46,5,True,True,True,1.0,True
train_00553,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00553.jpg,1,train,4,0.006081835832446814,0,0.9939181641675532,0.0,0.0107514154461114,64,6,True,True,True,1.0,True
train_00435,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00435.jpg,1,train,4,0.010709614492952824,0,0.9892903855070472,0.5625,0.1668024085801977,77,7,True,True,True,0.71875,True
train_00800,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00800.jpg,0,train,4,0.98831707239151,1,0.98831707239151,0.0,0.1803844859470381,79,8,True,True,True,1.0,True
train_00795,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00795.jpg,1,train,4,0.013592011295258999,0,0.986407988704741,0.0,0.326919991768745,83,9,True,True,True,1.0,True
train_01118,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01118.jpg,1,train,4,0.01490310113877058,0,0.9850968988612294,1.0,0.9345260682678898,85,10,True,True,True,0.5,True
train_00519,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00519.jpg,1,train,4,0.014988910406827927,0,0.9850110895931721,0.0,0.0013847784668225,86,11,False,True,False,1.0,True
train_00240,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00240.jpg,0,train,4,0.9846832156181335,1,0.9846832156181335,0.0,0.0001164942791935,88,12,False,True,False,1.0,True
train_00952,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00952.jpg,1,val,4,0.020749075338244438,0,0.9792509246617556,0.0,0.1851740560398396,99,13,False,True,False,1.0,False
train_00125,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00125.jpg,1,train,4,0.020975904539227486,0,0.9790240954607725,0.0,0.0123713141025601,100,14,False,True,False,1.0,True
train_00081,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00081.jpg,1,train,4,0.021260932087898254,0,0.9787390679121017,0.0,0.0048796898487427,102,15,False,True,False,1.0,True
train_00648,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00648.jpg,0,train,4,0.9724975228309631,1,0.9724975228309631,0.0,0.0008703303334831,113,16,False,True,False,1.0,True
train_00580,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00580.jpg,0,train,4,0.9707208871841431,1,0.9707208871841431,1.0,0.0001853928300907,116,17,False,True,False,0.5,True
train_00289,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00289.jpg,0,train,4,0.967470109462738,1,0.967470109462738,0.0,0.0001065782220137,118,18,False,True,False,1.0,True
train_00302,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00302.jpg,1,val,4,0.032691508531570435,0,0.9673084914684296,0.0,0.8360613697555672,119,19,False,True,False,1.0,False
train_00520,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00520.jpg,1,train,4,0.03872967138886452,0,0.9612703286111355,0.0,0.0028100557283834,126,20,False,True,False,1.0,True
