id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set
train_00182,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00182.jpg,1,train,1,0.7201632261276245,1,0.2798367738723755,0.0,8.673891200123152e-06,482,104,False,False,False
train_01273,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01273.jpg,1,train,2,0.015723641961812973,0,0.984276358038187,0.0,0.0034841704073991,90,28,False,False,False
train_00217,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00217.jpg,1,train,0,0.8390872478485107,1,0.16091275215148926,0.0,0.0003779749038994,578,107,False,False,False
train_00889,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00889.jpg,0,train,0,0.036562878638505936,0,0.036562878638505936,0.0,0.0019925231487706,821,137,False,False,False
train_00121,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00121.jpg,1,train,3,0.14728344976902008,0,0.8527165502309799,0.0,0.0440606553772364,215,20,False,True,False
train_00488,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00488.jpg,0,train,3,0.16282358765602112,0,0.16282358765602112,0.0,0.0002824430317977,575,152,False,False,False
train_01303,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01303.jpg,0,train,1,0.008095870725810528,0,0.008095870725810528,0.0,6.522883218162361e-05,980,190,False,False,False
train_00634,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00634.jpg,0,train,4,0.038022480905056,0,0.038022480905056,0.0,0.0028132752156643,812,168,False,False,False
train_00685,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00685.jpg,1,train,0,0.7231027483940125,1,0.27689725160598755,1.0,0.041629193287267,485,89,False,False,False
train_00922,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00922.jpg,1,train,2,0.9994862079620361,1,0.0005137920379638672,0.0,0.0189099327085528,1216,217,False,False,False
train_00941,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00941.jpg,0,train,0,0.0003508607915136963,0,0.0003508607915136963,0.0,0.0422141008468352,1236,226,False,False,False
train_00469,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00469.jpg,0,train,3,0.024391110986471176,0,0.024391110986471176,0.0,1.0000923800277227e-05,858,238,False,False,False
train_00209,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00209.jpg,0,train,4,0.05909474566578865,0,0.05909474566578865,0.0,0.0827891929238878,739,152,False,False,False
train_01174,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01174.jpg,0,train,0,0.12235189229249954,0,0.12235189229249954,0.0,0.180436396153811,627,111,False,False,False
train_00206,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00206.jpg,1,train,2,0.9989547729492188,1,0.00104522705078125,0.0,0.0002522611990943,1172,207,False,False,False
train_00682,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00682.jpg,0,train,3,0.06759220361709595,0,0.06759220361709595,0.0,3.2688821173884624e-06,726,206,False,False,False
train_00001,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00001.jpg,1,train,0,0.08455780893564224,0,0.9154421910643578,0.0,0.0004627346862644,178,50,False,False,False
train_00629,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00629.jpg,0,train,3,0.07109583169221878,0,0.07109583169221878,0.0,0.0022733212895906,714,202,False,False,False
train_00034,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00034.jpg,1,train,3,0.5402787327766418,1,0.45972126722335815,0.0,0.0002179664411776,387,80,False,False,False
train_00259,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00259.jpg,1,train,0,0.15502889454364777,0,0.8449711054563522,0.0,0.0016505081710555,220,56,False,False,False
train_01296,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01296.jpg,1,train,1,0.24009335041046143,0,0.7599066495895386,0.0,0.0327411683546003,257,63,False,False,False
train_00688,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00688.jpg,0,train,2,1.610797539797204e-06,0,1.610797539797204e-06,0.0,0.0026554199299065,1345,266,False,False,False
train_00986,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00986.jpg,1,train,2,0.0017203489551320672,0,0.9982796510448679,0.0,0.0080611514939382,39,13,False,True,False
train_00232,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00232.jpg,0,train,1,0.040631476789712906,0,0.040631476789712906,0.0,0.0002137267439318,795,154,False,False,False
train_01163,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01163.jpg,0,train,3,0.07885073125362396,0,0.07885073125362396,0.0,0.0021105408686476,696,196,False,False,False
train_01031,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01031.jpg,0,train,1,0.6598140597343445,1,0.6598140597343445,0.0,0.0022238218127582,306,70,False,False,False
train_00834,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00834.jpg,0,train,0,6.291091267485172e-05,0,6.291091267485172e-05,0.0,0.0,1288,237,False,False,False
train_01201,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01201.jpg,0,train,4,0.007556546945124865,0,0.007556546945124865,0.0,0.0055524245844052,991,212,False,False,False
train_00450,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00450.jpg,0,train,2,0.0010680279228836298,0,0.0010680279228836298,0.0,0.0004269678524163,1170,206,False,False,False
train_01188,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01188.jpg,0,train,2,0.04282895103096962,0,0.04282895103096962,0.0,2.8177312186495125e-05,784,120,False,False,False
train_00411,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00411.jpg,0,train,3,0.32146671414375305,0,0.32146671414375305,0.0,0.00068056669029,461,112,False,False,False
train_01346,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01346.jpg,0,train,2,0.9753015041351318,1,0.9753015041351318,0.0,0.0012216922028402,109,33,False,False,False
train_00431,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00431.jpg,0,train,3,0.025387052446603775,0,0.025387052446603775,0.0,0.0003967582184998,854,236,False,False,False
train_00032,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00032.jpg,0,train,0,0.00779351219534874,0,0.00779351219534874,0.0,0.0400004808760418,986,169,False,False,False
train_01280,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01280.jpg,1,train,4,0.898701012134552,1,0.101298987865448,0.0,0.0012106313951506,661,133,False,False,False
train_00704,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00704.jpg,1,train,1,0.9970905780792236,1,0.002909421920776367,0.0,0.0007137766570561,1087,219,False,False,False
train_01354,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01354.jpg,1,train,4,0.9924982190132141,1,0.007501780986785889,0.0,0.011859230911464,992,213,False,False,False
train_00276,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00276.jpg,0,train,1,0.09780237823724747,0,0.09780237823724747,1.0,0.0833476432356084,666,132,False,False,False
train_00273,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00273.jpg,1,train,0,0.0015353127382695675,0,0.9984646872617304,0.0,0.0027290367397651,37,16,False,True,False
train_00528,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00528.jpg,0,train,3,0.04173831641674042,0,0.04173831641674042,0.0,0.0002830645552437,786,221,False,False,False
train_01019,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01019.jpg,0,train,4,0.01292358711361885,0,0.01292358711361885,0.0,4.245397687478681e-05,925,195,False,False,False
train_00569,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00569.jpg,1,train,1,0.0001136989812948741,0,0.9998863010187051,0.0,0.0707942339573329,11,2,True,True,True
train_00169,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00169.jpg,0,train,1,0.00038131483597680926,0,0.00038131483597680926,0.0,7.158697558035808e-05,1231,246,False,False,False
train_00435,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00435.jpg,1,train,4,0.010709614492952824,0,0.9892903855070472,0.5625,0.1668024085801977,77,7,True,True,True
train_01076,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01076.jpg,0,train,4,0.03870318830013275,0,0.03870318830013275,0.0,0.0014149850825329,808,167,False,False,False
train_00068,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00068.jpg,0,train,2,0.0034272284246981144,0,0.0034272284246981144,0.0,9.46298539127197e-05,1070,177,False,False,False
train_01016,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01016.jpg,0,train,0,0.0001986962161026895,0,0.0001986962161026895,0.0,2.01377437018964e-05,1257,231,False,False,False
train_00587,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00587.jpg,0,train,1,0.004506195429712534,0,0.004506195429712534,0.0,0.0,1042,210,False,False,False
train_00790,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00790.jpg,0,train,0,0.0029846231918781996,0,0.0029846231918781996,0.0,7.002701568920313e-07,1083,185,False,False,False
train_00348,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00348.jpg,0,train,1,0.04892852157354355,0,0.04892852157354355,1.0,4.496483279764563e-05,764,149,False,False,False
train_01090,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01090.jpg,0,train,2,0.0686250627040863,0,0.0686250627040863,0.0,0.0404559976663589,724,108,False,False,False
train_00720,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00720.jpg,0,train,2,0.0005966667667962611,0,0.0005966667667962611,0.0,0.0840382242018185,1207,215,False,False,False
train_00776,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00776.jpg,0,train,2,1.108798460336402e-05,0,1.108798460336402e-05,0.0,9.669569358936752e-05,1326,259,False,False,False
train_00254,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00254.jpg,0,train,2,0.9946962594985962,1,0.9946962594985962,0.0,0.1666570621876772,60,21,False,False,False
train_00003,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00003.jpg,1,train,4,0.9049968123435974,1,0.09500318765640259,0.0,0.0,671,135,False,False,False
train_01078,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01078.jpg,0,train,4,0.011756516061723232,0,0.011756516061723232,0.0,2.017274231902698e-05,938,200,False,False,False
train_00342,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00342.jpg,1,train,0,5.6293461966561154e-05,0,0.9999437065380334,0.0,0.0004234844957017,6,5,True,True,True
train_00729,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00729.jpg,1,train,2,0.988950788974762,1,0.011049211025238037,0.0,0.0009637482387703,942,147,False,False,False
train_00793,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00793.jpg,0,train,1,1.3987374586577062e-05,0,1.3987374586577062e-05,0.0,8.438790136688216e-06,1319,265,False,False,False
train_00024,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00024.jpg,1,train,3,0.08318185806274414,0,0.9168181419372559,0.0,0.0002158095961299,176,10,True,True,True
train_00438,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00438.jpg,1,train,4,0.2063123732805252,0,0.7936876267194748,0.0,0.0019143847926508,245,44,False,False,False
train_01050,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01050.jpg,0,train,3,0.018381688743829727,0,0.018381688743829727,0.0,6.3537963043883e-08,894,250,False,False,False
train_00746,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00746.jpg,0,train,1,0.11796152591705322,0,0.11796152591705322,0.0,0.0025623493055154,631,126,False,False,False
train_00368,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00368.jpg,0,train,2,0.9920640587806702,1,0.9920640587806702,0.0,1.753130255306083e-05,70,23,False,False,False
train_00684,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00684.jpg,1,train,4,0.9980649352073669,1,0.0019350647926330566,0.0,0.0097768683747562,1121,247,False,False,False
train_00102,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00102.jpg,0,train,1,0.9645775556564331,1,0.9645775556564331,0.0,0.0009486745809048,122,26,False,False,False
train_00519,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00519.jpg,1,train,4,0.014988910406827927,0,0.9850110895931721,0.0,0.0013847784668225,86,11,False,True,False
train_00187,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00187.jpg,1,train,0,0.020515907555818558,0,0.9794840924441814,0.25,0.2413697540861026,97,30,False,False,False
train_00375,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00375.jpg,0,train,1,1.3434687389235478e-05,0,1.3434687389235478e-05,0.0,1.3054979817510214e-05,1320,266,False,False,False
