id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set,sample_weight_before_removal,removed_from_train
train_00549,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00549.jpg,1,val,2,0.0002044123539235443,0,0.9997955876460765,0.0,0.0818002953051039,15,6,True,True,True,1.0,False
train_01177,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01177.jpg,1,train,2,0.00021874454978387803,0,0.9997812554502161,0.25,0.0541114943095655,16,7,True,True,True,0.875,True
train_00484,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00484.jpg,1,train,2,0.0002667811349965632,0,0.9997332188650034,0.0,0.0023636358259806,19,8,True,True,True,1.0,True
train_00244,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00244.jpg,1,train,2,0.0006402379949577153,0,0.9993597620050423,0.25,0.0599031934183343,24,9,True,True,True,0.875,True
train_00919,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00919.jpg,1,train,2,0.0012551323743537068,0,0.9987448676256463,0.0,0.0551408177438029,31,10,True,True,True,1.0,True
train_01082,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01082.jpg,1,train,3,0.0243601743131876,0,0.9756398256868124,0.0,0.0024090706804191,100,1,True,True,True,1.0,True
train_01097,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01097.jpg,1,train,3,0.024367323145270348,0,0.9756326768547297,0.0,0.0105092778892212,101,2,True,True,True,1.0,True
train_00286,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00286.jpg,1,train,3,0.026583746075630188,0,0.9734162539243698,0.0,0.0015699488901381,103,3,True,True,True,1.0,True
train_01360,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01360.jpg,1,train,3,0.034832920879125595,0,0.9651670791208744,0.0,0.015804804504072,107,4,True,True,True,1.0,True
train_01186,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01186.jpg,1,val,3,0.04103612154722214,0,0.9589638784527779,0.0,0.9265049882240234,118,5,True,True,True,1.0,False
train_00968,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00968.jpg,1,train,3,0.04343976825475693,0,0.9565602317452431,0.0,0.0010860473812095,122,6,True,True,True,1.0,True
train_00947,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00947.jpg,1,train,3,0.06796123087406158,0,0.9320387691259384,0.0,0.0839542436872643,146,7,True,True,True,1.0,True
train_01013,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01013.jpg,1,train,3,0.06920214742422104,0,0.930797852575779,0.0,0.0067880071885255,147,8,True,True,True,1.0,True
train_00322,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00322.jpg,1,train,3,0.07979506999254227,0,0.9202049300074577,0.0,0.0019792859132344,156,9,True,True,True,1.0,True
train_00058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00058.jpg,1,train,3,0.09364031255245209,0,0.9063596874475479,0.0,0.0055500020056067,166,10,True,True,True,1.0,True
train_00246,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00246.jpg,0,train,4,0.999747097492218,1,0.999747097492218,0.0,0.0802219232338989,18,1,True,True,True,1.0,True
train_00800,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00800.jpg,0,train,4,0.9983748197555542,1,0.9983748197555542,0.0,0.1803844859470381,36,2,True,True,True,1.0,True
train_01216,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01216.jpg,1,val,4,0.0023183654993772507,0,0.9976816345006227,0.0,0.6589632063253871,41,3,True,True,True,1.0,False
train_00261,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00261.jpg,1,val,4,0.0034260968677699566,0,0.99657390313223,0.5625,0.99996953049243,48,4,True,True,True,0.71875,False
train_00553,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00553.jpg,1,train,4,0.004621037747710943,0,0.9953789622522891,0.0,0.0107514154461114,56,5,True,True,True,1.0,True
train_00519,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00519.jpg,1,train,4,0.0052698031067848206,0,0.9947301968932152,0.0,0.0013847784668225,59,6,True,True,True,1.0,True
train_00235,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00235.jpg,1,val,4,0.0057910834439098835,0,0.9942089165560901,0.0,0.9989292217634588,62,7,True,True,True,1.0,False
train_00675,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00675.jpg,1,train,4,0.007984228432178497,0,0.9920157715678215,0.0,0.0004184998482549,72,8,True,True,True,1.0,True
train_00023,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00023.jpg,0,val,4,0.9904720783233643,1,0.9904720783233643,0.0,0.9269036913441938,76,9,True,True,True,1.0,False
train_00125,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00125.jpg,1,train,4,0.01649162359535694,0,0.9835083764046431,0.0,0.0123713141025601,85,10,True,True,True,1.0,True
