id,mislabel_score,dup_score,ood_score
train_00076,0.0,0.0,0.9805270863836018
train_00077,0.0,0.0,0.2814055636896047
train_00078,0.0,0.0,0.6868228404099561
train_00079,0.0,0.0,0.4865300146412884
train_00080,0.0,0.0,0.13323572474377743
train_00081,0.0,0.0,0.7891654465592972
train_00082,0.0,0.0,0.11859443631039535
train_00083,0.0,0.0,0.38989751098096637
train_00084,0.0,0.0,0.4986822840409957
train_00085,0.0,0.0,0.8715959004392386
train_00086,0.0,0.0,0.5907759882869692
train_00087,0.0,1.986405e-06,0.8084919472913616
train_00088,0.0,0.0,0.6997071742313323
train_00089,0.0,0.0,0.13879941434846266
train_00090,0.0,0.0,0.07628111273792104
train_00091,0.0,0.0,0.10073206442166915
train_00092,0.0,0.0,0.35065885797950225
train_00093,0.0,0.0,0.5014641288433381
train_00094,0.0,0.0,0.1213762811127379
train_00095,0.0,0.0,0.6896046852122987
train_00096,0.0,0.0,0.810688140556369
train_00097,0.0,0.0,0.16398243045387995
train_00098,0.0,0.0,0.39180087847730605
train_00099,0.6485128115076015,0.0,0.13426061493411412
train_00100,0.0,0.0,0.4185944363103953
train_00101,0.0,0.0,0.3890190336749634
train_00102,0.13379381206273763,0.0,0.5266471449487555
train_00103,0.0,0.0,0.03836017569546124
train_00104,0.0,0.0,0.150805270863836
train_00105,0.0,0.0,0.6669106881405564
train_00106,0.0,0.0,0.659882869692533
train_00107,0.0,0.0,0.37818448023426066
train_00108,0.0,0.0,0.8089311859443631
train_00109,0.0,0.0,0.8730600292825769
train_00110,0.0,0.0,0.06691068814055634
train_00111,0.0,0.0,0.2838945827232797
train_00112,0.0,0.0,0.8338213762811127
train_00113,0.0,0.0,0.14202049780380666
train_00114,0.0,0.0,0.7251830161054174
train_00115,0.0,0.0,0.7856515373352855
train_00116,0.0,0.0,0.7156661786237188
train_00117,0.0,0.0,0.19062957540263548
train_00118,0.0,0.0,0.9120058565153734
train_00119,0.0,0.0,0.7146412884333821
train_00120,0.0,0.0,0.434407027818448
train_00121,0.0,0.0,0.6177159590043924
train_00122,0.0,0.0,0.7456808199121523
train_00123,0.0,0.0,0.06983894582723282
train_00124,0.0,0.0,0.4885797950219619
train_00125,0.0,0.0,0.13016105417276724
train_00126,0.0,0.49157798,0.334407027818448
train_00127,0.0,0.0,0.9973645680819913
train_00128,0.0,0.0,0.7297218155197658
train_00129,0.0,0.0,0.06720351390922397
train_00130,0.0,0.0,0.054026354319180125
train_00131,0.0,0.0,0.6130307467057101
train_00132,0.0,0.0,0.9525622254758419
train_00133,0.0,0.0,0.5291361639824305
train_00134,0.0,0.0,0.5436310395314787
train_00135,0.0,0.040807363,0.3869692532942899
train_00136,0.0,0.0,0.6092240117130308
train_00137,0.0,0.0,0.513177159590044
train_00138,0.0,0.0,0.22957540263543197
train_00139,0.0,0.0,0.8054172767203513
train_00140,0.0,0.0,0.7538799414348463
train_00141,0.0,0.0,0.0527086383601757
train_00142,0.11014466105117117,0.0,0.7742313323572474
train_00143,0.0,0.0,0.13016105417276713
train_00144,0.0,0.0,0.32547584187408485
train_00145,0.0,0.0,0.39531478770131767
train_00146,0.0,0.0,0.23704245973645688
train_00147,0.0,0.0,0.7174231332357247
train_00148,0.0,0.0,0.7939970717423133
train_00149,0.0,0.0,0.2860907759882869
train_00150,0.0,0.0,0.21010248901903372
train_00151,0.0,0.0,0.2973645680819912
train_00152,0.11536074139007296,0.0,0.695900439238653
train_00153,0.0,0.0,0.5904831625183016
train_00154,0.0,0.0,0.11215226939970724
train_00155,0.13116113714462177,0.0,0.16368960468521232
train_00156,0.0,0.0,0.5150805270863836
train_00157,0.0,0.0,0.3407027818448023
train_00158,0.0,0.0,0.03469985358711569
train_00159,0.0,0.0,0.8474377745241581
train_00160,0.0,0.0,0.9203513909224011
train_00161,0.0,0.0,0.5191800878477306
train_00162,0.0,0.0,0.3755490483162519
train_00163,0.05498615864623386,0.0,0.645827232796486
train_00164,0.0,0.0,0.19443631039531473
train_00165,0.0,0.0,0.9306002928257686
train_00166,0.0,0.0,0.08887262079062963
train_00167,0.0,0.0,0.7326500732064422
train_00168,0.0,0.0,0.33733528550512437
train_00169,0.0,0.0,0.9937042459736457
train_00170,0.0,0.0,0.7320644216691069
train_00171,0.0,0.0,0.809809663250366
train_00172,0.0,0.0,0.6963396778916544
train_00173,0.0,0.0,0.6651537335285505
train_00174,0.07076237378218873,0.0,0.6352855051244509
train_00175,0.0,0.0,0.5633967789165447
train_00176,0.0,0.0,0.450073206442167
train_00177,0.0,0.0,0.6292825768667643
train_00178,0.0,0.0,0.7191800878477306
train_00179,0.0,0.0,0.6818448023426061
train_00180,0.0,0.0,0.2950219619326502
train_00181,0.0,0.0,0.0812591508052708
train_00182,0.0,0.0,0.26222547584187406
train_00183,0.0,0.0,0.7868228404099561
train_00184,0.0,0.0,0.17950219619326502
train_00185,0.0,0.0,0.2226939970717423
train_00186,0.0,0.0,0.43704245973645683
train_00187,0.0,0.0,0.8720351390922401
train_00188,0.0,0.0,0.650805270863836
train_00189,0.0,0.0,0.04758418740849191
train_00190,0.0,0.0,0.8551976573938507
train_00191,0.4184767479193037,0.0,0.12152269399707172
train_00192,0.0,0.0,0.6563689604685212
train_00193,0.0,0.0,0.9083455344070278
train_00194,0.0,0.0,0.31713030746705706
train_00195,0.0,0.0,0.47818448023426063
train_00196,0.0,0.0,0.15007320644216682
train_00197,0.0,0.0,0.2128843338213764
train_00198,0.0,0.0,0.03235724743777457
train_00199,0.6093440858315993,0.0,0.22430453879941425
train_00200,0.0,0.0,0.8679355783308931
train_00201,0.0,0.0,0.7257686676427526
train_00202,0.0,0.0,0.1487554904831625
train_00203,0.0,0.0,0.6563689604685212
train_00204,0.0,0.0,0.972181551976574
train_00205,0.06272576091673064,0.0,0.8863836017569546
train_00206,0.22797754757936653,0.0,0.14158125915080533
train_00207,0.0,0.0,0.5128843338213762
train_00208,0.0,0.0,0.7455344070278185
train_00209,0.0,0.0,0.21288433382137617
train_00210,0.0,0.0,0.7060029282576867
train_00211,0.0,0.0,0.8026354319180088
train_00212,0.0,0.0,0.3354319180087848
train_00213,0.0,0.0,0.22811127379209373
train_00214,0.0,0.0,0.5380673499267936
train_00215,0.0,0.0,0.7874084919472913
train_00216,0.0,0.0,0.5292825768667643
train_00217,0.0,0.0,0.5250366032210835
train_00218,0.0,0.0,0.0792093704245973
train_00219,0.0,0.0,0.33060029282576864
train_00220,0.0,0.0,0.011420204978038084
train_00221,0.0,0.0,0.5306002928257687
train_00222,0.0,0.0,0.7333821376281113
train_00223,0.0,0.0,0.6314787701317716
train_00224,0.0,0.0,0.21859443631039532
train_00225,0.0,0.0,0.6771595900439239
train_00226,0.05457454465804526,0.0,0.7979502196193264
train_00227,0.0,0.0,0.061054172767203485
train_00228,0.0,0.0,0.7576866764275256
train_00229,0.0,0.019995138,0.27364568081991214
train_00230,0.10383041916688543,0.0,0.5708638360175695
train_00231,0.0,0.0,0.5916544655929722
train_00232,0.0,0.0,0.07628111273792104
train_00233,0.0,0.0,0.7017569546120058
train_00234,0.0,0.0,0.5702781844802343
train_00235,0.2693669754365224,0.0,0.4913616398243046
train_00236,0.0,0.0,0.8224011713030747
train_00237,0.06370410700484799,0.0,0.11947291361639822
train_00238,0.0,0.0,0.9405563689604686
train_00239,0.0,0.0,0.6478770131771596
train_00240,0.0,0.0,0.5720351390922401
train_00241,0.0,0.0,0.42986822840409955
train_00242,0.0,0.0,0.09487554904831619
train_00243,0.0,0.0,0.061493411420205035
train_00244,0.0,0.0,0.5774524158125915
train_00245,0.0,0.0,0.6117130307467057
train_00246,0.21569398944872123,0.0,0.2689604685212299
train_00247,0.0,0.0,0.367203513909224
train_00248,0.0,0.0,0.7601756954612006
train_00249,0.0,0.0,0.8748169838945827
train_00250,0.0,0.0,0.08521229868228397
train_00251,0.0,0.0,0.21859443631039532
train_00252,0.0,0.0,0.8764275256222548
train_00253,0.0,0.0,0.755783308931186
train_00254,0.0,0.0,0.6175695461200585
train_00255,0.0,0.0,0.7298682284040996
train_00256,0.0,0.0,0.5112737920937043
train_00257,0.0,0.0,0.5036603221083455
train_00258,0.0,0.0,0.9543191800878478
train_00259,0.29157771141372907,0.0,0.5818448023426062
train_00260,0.0,0.0,0.04055636896046855
train_00261,0.05879396955222171,0.0,0.8477306002928258
train_00262,0.0,0.0,0.5336749633967789
train_00263,0.057117633864966016,0.0,0.20409956076134705
train_00264,0.0,0.0,0.45300146412884335
train_00265,0.0,0.0,0.04392386530014636
train_00266,0.0,0.0,0.2276720351390923
train_00267,0.0,0.0,0.13147877013177167
train_00268,0.07983056894604527,0.0,0.5781844802342606
train_00269,0.11136021258652418,0.0,0.5544655929721816
train_00270,0.0,0.0,0.6301610541727671
train_00271,0.0,0.0,0.7118594436310396
train_00272,0.0,0.0,0.293411420204978
train_00273,0.3369628008056949,0.0,0.36764275256222545
train_00274,0.0,0.0,0.3711566617862372
train_00275,0.0,0.0,0.2046852122986823
train_00276,0.0,0.0,0.30424597364568085
train_00277,0.0,0.0,0.409077598828697
train_00278,0.0,0.0,0.17540263543191803
train_00279,0.0,0.0,0.7431918008784772
train_00280,0.0,0.0,0.602489019033675
train_00281,0.0,0.0,0.31259150805270863
train_00282,0.0,0.0,0.40644216691068813
train_00283,0.0,0.0,0.08491947291361635
train_00284,0.0,0.0,0.6812591508052709
train_00285,0.0,0.0,0.725475841874085
train_00286,0.863103953147877,0.0,0.1708638360175696
train_00287,0.0,0.0,0.7490483162518302
train_00288,0.0,0.6175826,0.9136163982430454
train_00289,0.16386593769650348,0.0,0.32650073206442176
train_00290,0.060436354958904114,0.0,0.7020497803806736
train_00291,0.0,0.0,0.909809663250366
train_00292,0.0,0.0,0.42049780380673507
train_00293,0.0,0.0,0.01683748169838939
train_00294,0.0,0.0,0.02767203513909222
train_00295,0.0,0.0,0.2446559297218156
train_00296,0.0,0.0,0.28828696925329433
train_00297,0.0,0.0,0.6896046852122987
train_00298,0.0,0.0,0.6531478770131771
train_00299,0.5834762791566114,0.0,0.45387994143484633
train_00300,0.0,0.0,0.7755490483162518
train_00301,0.0,0.0,0.29560761346998543
train_00302,0.15521049864202355,0.0,0.34992679355783307
train_00303,0.0,0.0,0.05095168374816983
train_00304,0.0,0.0,0.9484626647144949
train_00305,0.0,0.0,0.5553440702781844
train_00306,0.524769427447774,0.0,0.30453879941434847
train_00307,0.0,0.0,0.1465592972181552
train_00308,0.0631211344132036,0.0,0.7496339677891655
train_00309,0.25051917534230816,0.0,0.028696925329428913
train_00310,0.0,0.0,0.16896046852122992
train_00311,0.0,0.0,0.595900439238653
train_00312,0.0,0.0,0.14641288433382138
train_00313,0.0,0.0,0.30644216691068815
train_00314,0.0,0.0,0.9869692532942899
train_00315,0.0,0.0,0.7235724743777452
train_00316,0.0,0.0,0.8670571010248902
train_00317,0.0,0.0,0.6480234260614934
train_00318,0.0,0.0,0.9439238653001464
train_00319,0.0,0.0,0.2913616398243044
train_00320,0.0,0.0,0.11039531478770137
train_00321,0.0,0.0,0.5203513909224012
train_00322,0.0,0.0,0.9430453879941435
train_00323,0.0,0.0,0.9453879941434846
train_00324,0.0,0.0,0.6923865300146412
train_00325,0.0,0.0,0.7127379209370425
train_00326,0.0,0.0,0.5475841874084919
train_00327,0.3675821554977847,0.0,0.44158125915080526
train_00328,0.0,0.0,0.9048316251830161
train_00329,0.0,0.0,0.4792093704245973
train_00330,0.0,0.0,0.19604685212298678
train_00331,0.0,0.0,0.5992679355783308
train_00332,0.0,0.0,0.831185944363104
train_00333,0.0,0.0,0.7165446559297218
train_00334,0.0,0.0,0.6907759882869693
train_00335,0.0,0.0,0.21068814055636897
train_00336,0.0,0.0,0.5027818448023427
train_00337,0.0,0.0,0.05226939970717415
train_00338,0.17751192296577042,0.0,0.2563689604685212
train_00339,0.0,0.0,0.745095168374817
train_00340,0.0,0.0,0.8833089311859443
train_00341,0.0,0.0,0.5841874084919474
train_00342,0.0,0.0,0.20336749633967788
train_00343,0.0,0.0,0.8906295754026354
train_00344,0.0,0.0,0.3450951683748169
train_00345,0.0,0.0,0.2838945827232797
train_00346,0.0,0.0,0.5478770131771596
train_00347,0.0,0.0,0.42225475841874094
train_00348,0.0,0.0,0.5503660322108346
train_00349,0.0,0.0,0.6267935578330893
train_00350,0.0,0.0,0.7767203513909224
train_00351,0.0,0.0,0.854172767203514
train_00352,0.0,0.0,0.49721815519765733
train_00353,0.250426422327464,0.0,0.5948755490483162
train_00354,0.0,0.0,0.4294289897510981
train_00355,0.0,0.0,0.4134699853587116
train_00356,0.13304082193915126,0.0,0.5695461200585652
train_00357,0.0,0.0,0.15241581259150805
train_00358,0.0,0.0,0.987701317715959
train_00359,0.0,0.0,0.39707174231332354
train_00360,0.0,0.0,0.8415812591508053
train_00361,0.0,0.0,0.7035139092240117
train_00362,0.0,0.0,0.30439238653001466
train_00363,0.0,0.0,0.8575402635431918
train_00364,0.09453151924045539,0.0,0.5219619326500733
train_00365,0.0,0.0,0.6666178623718887
train_00366,0.0,0.0,0.06808199121522684
train_00367,0.0,0.0,0.5669106881405563
train_00368,0.0,0.0,0.9065885797950219
train_00369,0.0,0.0,0.2720351390922401
train_00370,0.0,0.0,0.8553440702781845
train_00371,0.0,0.0,0.3702781844802343
train_00372,0.0,0.0,0.5922401171303074
train_00373,0.0,0.0,0.3278184480234261
train_00374,0.0,0.0,0.8310395314787702
train_00375,0.0,0.0,0.7515373352855051
train_00376,0.0,0.0,0.49311859443631034
train_00377,0.5062676340076818,0.0,0.3282576866764275
train_00378,0.11617941900164881,0.0,0.43850658857979496
train_00379,0.0,0.0,0.1426061493411419
train_00380,0.0,0.0,0.881112737920937
train_00381,0.24767460319313567,0.0,0.039531478770131745
train_00382,0.0,0.0,0.08623718887262077
train_00383,0.0,0.0,0.6487554904831625
train_00384,0.0,0.0,0.6275256222547584
train_00385,0.0,0.0,0.13587115666178629
train_00386,0.0,0.0,0.9515373352855051
train_00387,0.0,0.0,0.8797950219619326
train_00388,0.0,0.0,0.22489019033674962
train_00389,0.0,0.0,0.2879941434846267
train_00390,0.0,0.0,0.605710102489019
train_00391,0.0,0.0,0.9354319180087848
train_00392,0.0,0.0,0.6193265007320644
train_00393,0.0,0.0,0.1941434846266472
train_00394,0.0,0.0,0.43953147877013177
train_00395,0.5988104599890982,0.0,0.372181551976574
train_00396,0.0,0.0,0.6150805270863836
train_00397,0.0,0.0,0.8948755490483162
train_00398,0.0,0.0,0.9727672035139092
train_00399,0.0,0.0,0.6099560761346998
train_00400,0.0,0.0,0.7317715959004392
train_00401,0.0,0.0,0.11098096632503651
train_00402,0.0,0.0,0.5733528550512446
train_00403,0.0,0.0,0.34026354319180085
train_00404,0.0,0.0,0.09121522693997075
train_00405,0.0,0.0,0.5125915080527086
train_00406,0.0,0.0,0.513909224011713
train_00407,0.0,0.0,0.7122986822840409
train_00408,0.0,0.2742351,0.8841874084919473
train_00409,0.0,0.0,0.7199121522693996
train_00410,0.0,0.0,0.9525622254758419
train_00411,0.0,0.0,0.15226939970717424
train_00412,0.0,0.0,0.14187408491947284
train_00413,0.0,0.0,0.3320644216691069
train_00414,0.0,0.0,0.6366032210834554
train_00415,0.0,0.0,0.9461200585651537
train_00416,0.0,0.0,0.8308931185944364
train_00417,0.0,0.0,0.7273792093704246
train_00418,0.0,0.0,0.5417276720351392
train_00419,0.0,0.0,0.7376281112737921
train_00420,0.0,0.0,0.528696925329429
train_00421,0.0,0.0,0.08682284040995603
train_00422,0.0,0.0,0.821229868228404
train_00423,0.0,0.0,0.981112737920937
train_00424,0.0,0.0,0.8931185944363104
train_00425,0.0,0.0,0.6667642752562225
train_00426,0.0,0.0,0.5370424597364568
train_00427,0.0,0.0,0.6919472913616398
train_00428,0.0,0.0,0.36969253294289894
train_00429,0.0,0.0,0.707320644216691
train_00430,0.0,0.0,0.3639824304538799
train_00431,0.0,0.0,0.7775988286969253
train_00432,0.0,0.0,0.702489019033675
train_00433,0.0,0.0,0.4660322108345534
train_00434,0.0,0.0,0.5014641288433382
train_00435,0.0,0.0,0.9654465592972181
train_00436,0.0,0.0,0.25490483162518307
train_00437,0.0,0.0,0.14289897510980965
train_00438,0.0,0.0,0.2300146412884334
train_00439,0.0,0.0,0.23674963396778925
train_00440,0.0,0.0,0.17174231332357248
train_00441,0.0,0.0,0.6601756954612006
train_00442,0.0,0.0,0.15212298682284042
train_00443,0.0,0.0,0.6610541727672035
train_00444,0.06301403008765584,0.0,0.538506588579795
train_00445,0.0,0.0,0.12884333821376281
train_00446,0.0,0.0,0.6512445095168375
train_00447,0.0,1.986405e-06,0.8297218155197658
train_00448,0.0,0.0,0.6193265007320644
train_00449,0.21418024852704198,0.0,0.08887262079062963
train_00450,0.0,0.0,0.19458272327964865
train_00451,0.21947305723916055,0.0,0.5434846266471449
train_00452,0.0,0.0,0.5178623718887263
train_00453,0.0,0.0,0.1361639824304539
train_00454,0.0,0.0,0.673792093704246
train_00455,0.0,0.0,0.18374816983894582
train_00456,0.0,0.0,0.412298682284041
train_00457,0.0,0.0,0.09150805270863838
train_00458,0.0,0.0,0.3029282576866764
train_00459,0.14547697219950076,0.0,0.6396778916544656
train_00460,0.0,0.0,0.5481698389458272
train_00461,0.0,0.0,0.016105417276720324
train_00462,0.0,0.0,0.3650073206442167
train_00463,0.0,0.0,0.4822840409956076
train_00464,0.0,0.0,0.4453879941434846
train_00465,0.0,0.0,0.6218155197657393
train_00466,0.0,0.0,0.8349926793557834
train_00467,0.13594560487011031,0.0,0.1538799414348464
train_00468,0.0,0.0,0.7920937042459737
train_00469,0.0,0.0,0.3874084919472913
train_00470,0.6237708148399095,0.0,0.15446559297218154
train_00471,0.12038909862925126,0.0,0.4556368960468521
train_00472,0.0,0.0,0.13836017569546122
train_00473,0.0,0.0,0.3841874084919473
train_00474,0.0,0.0,0.6039531478770132
train_00475,0.0,0.0,0.4380673499267935
train_00476,0.0,0.019995138,0.2891654465592972
train_00477,0.0,0.0,0.8653001464128843
train_00478,0.0,0.0,0.9407027818448024
train_00479,0.0,0.0,0.23265007320644226
train_00480,0.0,0.0,0.36456808199121526
train_00481,0.6738102658343754,0.0,0.15651537335285504
train_00482,0.0,0.0,0.15490483162518298
train_00483,0.0,0.0,0.571303074670571
train_00484,0.21080632048960507,0.0,0.22796486090775991
train_00485,0.0,0.0,0.05929721815519773
train_00486,0.0,0.0,0.5585651537335286
train_00487,0.0,0.0,0.6401171303074671
train_00488,0.0,0.0,0.8219619326500732
train_00489,0.0,0.0,0.6991215226939971
train_00490,0.0,0.0,0.061932650073206474
train_00491,0.0,0.0,0.9206442166910688
train_00492,0.0,0.0,0.17789165446559296
train_00493,0.0,0.0,0.6998535871156661
train_00494,0.27193593333004357,0.0,0.44128843338213763
train_00495,0.0,0.0,0.2509516837481698
train_00496,0.0,0.0,0.10336749633967779
train_00497,0.0,0.0,0.5079062957540263
train_00498,0.0,0.0,0.5472913616398243
train_00499,0.0,0.0,0.5890190336749634
train_00500,0.0,0.0,0.010395314787701282
train_00501,0.0,0.0,0.6209370424597365
train_00502,0.0,0.0,0.6613469985358711
train_00503,0.0,0.0,0.12064421669106884
train_00504,0.0,0.0,0.5525622254758419
train_00505,0.0,0.0,0.8822840409956076
train_00506,0.07799466257997298,0.0,0.4850658857979502
train_00507,0.0,0.0,0.8443631039531478
train_00508,0.0,0.0,0.30117130307467055
train_00509,0.650805270863836,0.0,0.3521229868228405
train_00510,0.0,0.0,0.4937042459736456
train_00511,0.1215442363309756,0.0,0.37935578330893116
train_00512,0.3060589787719489,0.0,0.6146412884333822
train_00513,0.0,0.0,0.0653001464128844
train_00514,0.0,0.0,0.9530014641288433
train_00515,0.0,0.0,0.6670571010248902
train_00516,0.0,0.0,0.6162518301610542
train_00517,0.0,0.0,0.4187408491947291
train_00518,0.3869219118400691,0.0,0.46661786237188885
train_00519,0.0,0.0,0.31595900439238656
train_00520,0.0,0.0,0.7477306002928258
train_00521,0.0,0.0,0.4338213762811127
train_00522,0.0,0.0,0.968081991215227
train_00523,0.06484782212752001,0.0,0.545827232796486
train_00524,0.0,0.0,0.38770131771595895
train_00525,0.1693228782360248,0.0,0.36896046852122977
train_00526,0.0,0.0,0.10600292825768665
train_00527,0.0,0.0,0.8616398243045388
train_00528,0.0,0.0,0.5386530014641289
train_00529,0.0,0.0,0.5262079062957541
train_00530,0.0,0.0,0.6701317715959004
train_00531,0.0,0.0,0.26837481698389465
train_00532,0.44436309492874376,0.0,0.5011713030746705
train_00533,0.0,0.0,0.39399707174231335
train_00534,0.3093169711429475,0.0,0.30014641288433386
train_00535,0.0,0.0,0.16061493411420202
train_00536,0.0,0.0,0.41698389458272334
train_00537,0.0,0.0,0.9756954612005857
train_00538,0.0,0.0,0.3333821376281112
train_00539,0.0,0.0,0.8963396778916545
train_00540,0.0,0.0,0.5042459736456808
train_00541,0.0,0.0,0.5118594436310395
train_00542,0.0,0.0,0.8503660322108345
train_00543,0.0,0.0,0.6633967789165447
train_00544,0.0,0.0,0.5994143484626647
train_00545,0.0,0.0,0.8304538799414348
train_00546,0.0,0.0,0.4746705710102489
train_00547,0.0,0.0,0.5550512445095168
train_00548,0.0,0.0,0.946705710102489
train_00549,0.08809653694497746,0.0,0.48052708638360175
train_00550,0.0,0.0,0.9084919472913616
train_00551,0.0,0.0,0.582723279648609
train_00552,0.0,0.0,0.5026354319180087
train_00553,0.21029475452195773,0.0,0.11259150805270868
train_00554,0.0,0.0,0.7515373352855051
train_00555,0.0,0.0,0.2553440702781845
train_00556,0.0,0.0,0.5831625183016105
train_00557,0.0,0.0,0.1414348462664714
train_00558,0.0,0.0,0.49311859443631034
train_00559,0.0,0.0,0.43704245973645683
train_00560,0.0,0.0,0.10190336749633966
train_00561,0.0,0.0,0.36530014641288433
train_00562,0.0,0.0,0.954172767203514
train_00563,0.0,0.0,0.564714494875549
train_00564,0.0,0.0,0.3323572474377745
train_00565,0.0,0.0,0.22913616398243053
train_00566,0.5776471684054938,0.0,0.1919472913616398
train_00567,0.0,0.0,0.678770131771596
train_00568,0.0,0.0,0.7727672035139093
train_00569,0.0610832050461717,0.0,0.704099560761347
train_00570,0.0,0.0,0.9117130307467057
train_00571,0.0,0.0,0.6083455344070279
train_00572,0.0,0.0,0.4610541727672035
train_00573,0.0,0.0,0.05329428989751095
train_00574,0.0,0.0,0.6827232796486091
train_00575,0.0,0.0,0.40336749633967783
train_00576,0.0,0.0,0.05988286969253298
train_00577,0.0,0.0,0.6689604685212299
train_00578,0.0,0.0,0.6991215226939971
train_00579,0.0,0.0,0.35490483162518305
train_00580,0.0,0.0,0.6904831625183017
train_00581,0.10235969233036517,0.0,0.19912152269399708
train_00582,0.23928796812187686,0.0,0.6213762811127379
train_00583,0.0,0.0,0.09677891654465598
train_00584,0.07507646284586005,0.0,0.7112737920937042
train_00585,0.0,0.0,0.30117130307467055
train_00586,0.0,0.0,0.6834553440702782
train_00587,0.0,0.0,0.8174231332357247
train_00588,0.0,0.0,0.7351390922401171
train_00589,0.0,0.0,0.2720351390922402
train_00590,0.0,0.0,0.32445095168374816
train_00591,0.18930995898378766,0.0,0.19751098096632502
train_00592,0.0,0.0,0.6319180087847731
train_00593,0.058161461080516695,0.0,0.11112737920937044
train_00594,0.0,0.0,0.8885797950219619
train_00595,0.0,0.0,0.7112737920937042
train_00596,0.0,0.0,0.7628111273792093
train_00597,0.06397333375783663,0.2742351,0.8743777452415813
train_00598,0.0,0.0,0.11127379209370414
train_00599,0.0,0.0,0.6043923865300147
train_00600,0.0,0.0,0.10702781844802356
train_00601,0.0,0.0,0.6928257686676427
train_00602,0.0,0.0,0.650805270863836
train_00603,0.0,0.0,0.9626647144948756
train_00604,0.0,0.0,0.8931185944363104
train_00605,0.0,0.0,0.9530014641288433
train_00606,0.0,0.0,0.025915080527086354
train_00607,0.2854130283358511,0.0,0.45607613469985364
train_00608,0.0,0.0023361845,0.7502196193265007
train_00609,0.0,0.0,0.39370424597364573
train_00610,0.0,0.0,0.11844802342606142
train_00611,0.0,0.0,0.7379209370424598
train_00612,0.06282337164543143,0.0,0.7021961932650074
train_00613,0.5003535224718114,0.0,0.07964860907759896
train_00614,0.0,0.0,0.44158125915080526
train_00615,0.0,0.0,0.24070278184480232
train_00616,0.0,0.0,0.08213762811127379
