score_col,score_bin,bin_rank_high_to_low,rank_in_bin,id,score,ood_score_original,final_ood_score,panelness_anchor_max_rank,panelness_nn1_rank,label,pred_label,copied_path
dup_score,0.00-0.05,20,1,train_00944,0.0,0.0,0.0,0.7240117130307467,0.2913616398243045,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank01_dup_score_0p0000_train_00944_label0_pred0.jpg
dup_score,0.00-0.05,20,2,train_00941,0.0,0.0,0.0,0.3938506588579795,0.287701317715959,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank02_dup_score_0p0000_train_00941_label0_pred0.jpg
dup_score,0.00-0.05,20,3,train_00942,0.0,0.0,0.0,0.12664714494875548,0.7448755490483162,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank03_dup_score_0p0000_train_00942_label1_pred1.jpg
dup_score,0.00-0.05,20,4,train_00940,0.0,0.0,0.0,0.6969253294289898,0.7130307467057101,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank04_dup_score_0p0000_train_00940_label0_pred0.jpg
dup_score,0.00-0.05,20,5,train_00943,0.0,0.0,0.0,0.7957540263543191,0.3484626647144949,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/dup_score/bin_20_0.00_0.05/rank05_dup_score_0p0000_train_00943_label1_pred1.jpg
ood_score_original,0.95-1.00,1,1,train_00179,1.0,1.0,0.1,0.9897510980966325,0.8060029282576867,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank01_ood_score_original_1p0000_train_00179_label0_pred0.jpg
ood_score_original,0.95-1.00,1,2,train_00012,1.0,1.0,0.1,0.9956076134699854,0.1925329428989751,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank02_ood_score_original_1p0000_train_00012_label1_pred0.jpg
ood_score_original,0.95-1.00,1,3,train_00365,1.0,1.0,0.1,0.9897510980966325,0.10871156661786237,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank03_ood_score_original_1p0000_train_00365_label0_pred0.jpg
ood_score_original,0.95-1.00,1,4,train_00204,1.0,1.0,0.8543923865300147,0.1617862371888726,0.024158125915080528,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank04_ood_score_original_1p0000_train_00204_label0_pred0.jpg
ood_score_original,0.95-1.00,1,5,train_01138,1.0,1.0,0.1,0.9989019033674963,0.9586383601756955,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_01_0.95_1.00/rank05_ood_score_original_1p0000_train_01138_label0_pred0.jpg
ood_score_original,0.90-0.95,2,1,train_00231,0.94831094831095,0.94831094831095,0.1,0.9853587115666179,0.8177159590043924,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank01_ood_score_original_0p9483_train_00231_label1_pred1.jpg
ood_score_original,0.90-0.95,2,2,train_01113,0.940170940170941,0.940170940170941,0.7227478069352161,0.2569546120058565,0.13103953147877012,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank02_ood_score_original_0p9402_train_01113_label0_pred1.jpg
ood_score_original,0.90-0.95,2,3,train_00990,0.9320309320309332,0.9320309320309332,0.612097327324268,0.3814055636896047,0.18960468521229867,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank03_ood_score_original_0p9320_train_00990_label1_pred0.jpg
ood_score_original,0.90-0.95,2,4,train_00834,0.9238909238909244,0.9238909238909244,0.09604136983346356,0.9956076134699854,0.26500732064421667,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank04_ood_score_original_0p9239_train_00834_label0_pred0.jpg
ood_score_original,0.90-0.95,2,5,train_01223,0.9157509157509168,0.9157509157509168,0.09248011627221012,0.9989019033674963,0.232796486090776,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_02_0.90_0.95/rank05_ood_score_original_0p9158_train_01223_label1_pred1.jpg
ood_score_original,0.85-0.90,3,1,train_00423,0.8994708994709001,0.8994708994709001,0.0935028314237685,0.9956076134699854,0.027086383601756955,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank01_ood_score_original_0p8995_train_00423_label1_pred1.jpg
ood_score_original,0.85-0.90,3,2,train_00051,0.8913308913308924,0.8913308913308924,0.8097016859827997,0.10175695461200586,0.06442166910688141,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank02_ood_score_original_0p8913_train_00051_label0_pred0.jpg
ood_score_original,0.85-0.90,3,3,train_00587,0.8831908831908848,0.8831908831908848,0.09442901060763452,0.9923133235724744,0.6145680819912153,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank03_ood_score_original_0p8832_train_00587_label0_pred0.jpg
ood_score_original,0.85-0.90,3,4,train_00973,0.8750508750508759,0.8750508750508759,0.846800696727491,0.03587115666178624,0.8825036603221084,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank04_ood_score_original_0p8751_train_00973_label0_pred0.jpg
ood_score_original,0.85-0.90,3,5,train_00726,0.8669108669108682,0.8669108669108682,0.7732387995931199,0.12005856515373353,0.027818448023426062,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_03_0.85_0.90/rank05_ood_score_original_0p8669_train_00726_label0_pred0.jpg
ood_score_original,0.80-0.85,4,1,train_00434,0.8424908424908438,0.8424908424908438,0.6659748255648705,0.232796486090776,0.1478770131771596,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank01_ood_score_original_0p8425_train_00434_label0_pred1.jpg
ood_score_original,0.80-0.85,4,2,train_00101,0.8343508343508349,0.8343508343508349,0.09113114530391257,0.9897510980966325,0.4253294289897511,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank02_ood_score_original_0p8344_train_00101_label0_pred0.jpg
ood_score_original,0.80-0.85,4,3,train_00319,0.8262108262108272,0.8262108262108272,0.6699807702735968,0.21010248901903367,0.4659590043923865,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank03_ood_score_original_0p8262_train_00319_label0_pred0.jpg
ood_score_original,0.80-0.85,4,4,train_00325,0.8180708180708195,0.8180708180708195,0.08504103672478502,0.9956076134699854,0.8437042459736457,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank04_ood_score_original_0p8181_train_00325_label1_pred1.jpg
ood_score_original,0.80-0.85,4,5,train_00978,0.8099308099308106,0.8099308099308106,0.1,0.8257686676427526,0.10871156661786237,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_04_0.80_0.85/rank05_ood_score_original_0p8099_train_00978_label0_pred0.jpg
ood_score_original,0.75-0.80,5,1,train_01046,0.793650793650794,0.793650793650794,0.3988589091078112,0.5527086383601757,0.2953879941434846,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank01_ood_score_original_0p7937_train_01046_label0_pred0.jpg
ood_score_original,0.75-0.80,5,2,train_01220,0.7855107855107863,0.7855107855107863,0.7177130390893209,0.095900439238653,0.7060761346998536,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank02_ood_score_original_0p7855_train_01220_label0_pred0.jpg
ood_score_original,0.75-0.80,5,3,train_00986,0.7773707773707786,0.7773707773707786,0.1,0.9114202049780381,0.554904831625183,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank03_ood_score_original_0p7774_train_00986_label1_pred1.jpg
ood_score_original,0.75-0.80,5,4,train_00058,0.7692307692307697,0.7692307692307697,0.6496227052596016,0.17276720351390923,0.6837481698389458,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank04_ood_score_original_0p7692_train_00058_label1_pred1.jpg
ood_score_original,0.75-0.80,5,5,train_00248,0.761090761090762,0.761090761090762,0.7029224774466364,0.0849194729136164,0.07101024890190337,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_05_0.75_0.80/rank05_ood_score_original_0p7611_train_00248_label0_pred0.jpg
ood_score_original,0.70-0.75,6,1,train_01245,0.7448107448107454,0.7448107448107454,0.07742542149569973,0.9956076134699854,0.1383601756954612,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank01_ood_score_original_0p7448_train_01245_label0_pred0.jpg
ood_score_original,0.70-0.75,6,2,train_00955,0.7366707366707377,0.7366707366707377,0.1,0.863103953147877,0.4084919472913616,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank02_ood_score_original_0p7367_train_00955_label0_pred1.jpg
ood_score_original,0.70-0.75,6,3,train_00070,0.7285307285307288,0.7285307285307288,0.6747709207445666,0.08199121522693997,0.21961932650073207,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank03_ood_score_original_0p7285_train_00070_label0_pred0.jpg
ood_score_original,0.70-0.75,6,4,train_00478,0.7203907203907212,0.7203907203907212,0.6648584049755359,0.08565153733528551,0.12152269399707175,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank04_ood_score_original_0p7204_train_00478_label0_pred0.jpg
ood_score_original,0.70-0.75,6,5,train_01307,0.7122507122507135,0.7122507122507135,0.07404070361610636,0.9956076134699854,0.007320644216691069,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_06_0.70_0.75/rank05_ood_score_original_0p7123_train_01307_label1_pred1.jpg
ood_score_original,0.65-0.70,7,1,train_00661,0.6959706959706968,0.6959706959706968,0.2415517620495662,0.7254758418740849,0.0849194729136164,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank01_ood_score_original_0p6960_train_00661_label1_pred1.jpg
ood_score_original,0.65-0.70,7,2,train_01205,0.6878306878306891,0.6878306878306891,0.5405462982329756,0.23792093704245973,0.8554172767203514,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank02_ood_score_original_0p6878_train_01205_label1_pred1.jpg
ood_score_original,0.65-0.70,7,3,train_01208,0.6796906796906802,0.6796906796906802,0.6792428600627728,0.0007320644216691069,0.0029282576866764276,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank03_ood_score_original_0p6797_train_01208_label1_pred1.jpg
ood_score_original,0.65-0.70,7,4,train_01192,0.6715506715506725,0.6715506715506725,0.23927065288705143,0.7152269399707174,0.5944363103953147,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank04_ood_score_original_0p6716_train_01192_label1_pred1.jpg
ood_score_original,0.65-0.70,7,5,train_00859,0.6634106634106636,0.6634106634106636,0.454917107186507,0.349194729136164,0.06515373352855051,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_07_0.65_0.70/rank05_ood_score_original_0p6634_train_00859_label1_pred0.jpg
ood_score_original,0.60-0.65,8,1,train_01315,0.6471306471306482,0.6471306471306482,0.07238767414462885,0.986822840409956,0.9308199121522694,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank01_ood_score_original_0p6471_train_01315_label1_pred1.jpg
ood_score_original,0.60-0.65,8,2,train_01201,0.6389906389906393,0.6389906389906393,0.6175194308430036,0.03733528550512445,0.8825036603221084,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank02_ood_score_original_0p6390_train_01201_label0_pred0.jpg
ood_score_original,0.60-0.65,8,3,train_00212,0.6308506308506316,0.6308506308506316,0.46334731913062865,0.29502196193265007,0.43191800878477304,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank03_ood_score_original_0p6309_train_00212_label0_pred0.jpg
ood_score_original,0.60-0.65,8,4,train_00076,0.6227106227106239,0.6227106227106239,0.6169667326329125,0.010248901903367497,0.016105417276720352,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank04_ood_score_original_0p6227_train_00076_label0_pred0.jpg
ood_score_original,0.60-0.65,8,5,train_00096,0.614570614570615,0.614570614570615,0.07117501553811953,0.9824304538799414,0.8466325036603221,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_08_0.60_0.65/rank05_ood_score_original_0p6146_train_00096_label1_pred1.jpg
ood_score_original,0.55-0.60,9,1,train_01072,0.5982905982905984,0.5982905982905984,0.19976598966350068,0.7401171303074671,0.2225475841874085,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank01_ood_score_original_0p5983_train_01072_label0_pred0.jpg
ood_score_original,0.55-0.60,9,2,train_01173,0.5901505901505907,0.5901505901505907,0.41129089445341305,0.3367496339677892,0.5120790629575402,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank02_ood_score_original_0p5902_train_01173_label0_pred0.jpg
ood_score_original,0.55-0.60,9,3,train_01057,0.582010582010583,0.582010582010583,0.1,0.9128843338213762,0.3462664714494876,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank03_ood_score_original_0p5820_train_01057_label1_pred1.jpg
ood_score_original,0.55-0.60,9,4,train_00967,0.573870573870574,0.573870573870574,0.502409823786105,0.1383601756954612,0.07906295754026355,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank04_ood_score_original_0p5739_train_00967_label0_pred0.jpg
ood_score_original,0.55-0.60,9,5,train_01339,0.5657305657305663,0.5657305657305663,0.06663693120501325,0.9802342606149341,0.6961932650073206,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_09_0.55_0.60/rank05_ood_score_original_0p5657_train_01339_label1_pred1.jpg
ood_score_original,0.50-0.55,10,1,train_00616,0.5494505494505498,0.5494505494505498,0.18888871011857847,0.7291361639824304,0.6500732064421669,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank01_ood_score_original_0p5495_train_00616_label0_pred0.jpg
ood_score_original,0.50-0.55,10,2,train_00640,0.5413105413105421,0.5413105413105421,0.08480267631072913,0.9370424597364568,0.75,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank02_ood_score_original_0p5413_train_00640_label0_pred1.jpg
ood_score_original,0.50-0.55,10,3,train_00483,0.5331705331705332,0.5331705331705332,0.40354686255125494,0.27013177159590046,0.17349926793557832,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank03_ood_score_original_0p5332_train_00483_label0_pred0.jpg
ood_score_original,0.50-0.55,10,4,train_01112,0.5250305250305255,0.5250305250305255,0.3434222358087661,0.38433382137628114,0.22767203513909223,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank04_ood_score_original_0p5250_train_01112_label0_pred0.jpg
ood_score_original,0.50-0.55,10,5,train_00384,0.5168905168905178,0.5168905168905178,0.17803586251609707,0.7284040995607614,0.9601024890190337,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_214839/score_bin_sample_exports/ood_score_original/bin_10_0.50_0.55/rank05_ood_score_original_0p5169_train_00384_label0_pred1.jpg
