id,path,label,pred_label,pred_clean,pred_dusty,confidence,embedding_row,nearest_id,nearest_cos_sim,resnet18_dup_score,phash_dup_score,phash_nearest_id,nearest_phash_dist,dup_score,dup_source,effective_nearest_id,nearest_label,label_conflict,mean_cos,centroid_cos,density_rank,centroid_rank,ood_score_raw,ood_score,disagreement,mislabel_score,ood_score_v1,ood_score_raw_v1,mislabel_score_v1,raw_model_disagreement_v1,mean_knn1_cos,mean_knn5_cos,mean_knn10_cos,mean_knn20_cos,embedding_knn1_id,embedding_knn1_cos,embedding_knn1_label,ood_raw_rank_knn5,ood_raw_rank_knn10,ood_raw_rank_knn20,ood_score_v2_raw,ood_score_v2_q90_q99,ood_score_v2_q95_q995,ood_score_v2,knn1_label_disagreement,knn5_label_disagreement,knn10_label_disagreement,knn20_label_disagreement,raw_model_disagreement,model_signal_v2,knn_signal_v2,inlier_weight_v2,mislabel_score_v2_add,mislabel_score_v2_mul,ood_score_original,global_nn1_id,global_nn1_label,global_nn1_cos,global_nn1_distance,global_nn1_ood,ood_score_nn1_only,panelness_nn1_rank,panelness_anchor_max_sim,panelness_anchor_top3_sim,panelness_anchor_top5_sim,panelness_anchor_proto_sim,panelness_anchor_max_rank,panelness_anchor_top3_rank,panelness_anchor_top5_rank,panelness_anchor_proto_rank,panelness_final_max,ood_score_v3_max_mult,ood_score_v3_max_cap_only,ood_score_v3_max,panelness_final_top3,ood_score_v3_top3_mult,ood_score_v3_top3_cap_only,ood_score_v3_top3,panelness_final_top5,ood_score_v3_top5_mult,ood_score_v3_top5_cap_only,ood_score_v3_top5,panelness_final_proto,ood_score_v3_proto_mult,ood_score_v3_proto_cap_only,ood_score_v3_proto
train_00372,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00372.jpg,1,1,0.0145530551671981,0.9854469299316406,0.9708938598632812,372,train_00386,0.78860414,0.0,0.0,train_00222,16.0,0.0,none,train_00386,1,False,0.7770425,0.7176758,0.3089311859443631,0.2152269399707174,0.7285505124450952,0.7285505124450952,0.0145530700683593,0.0038354418349658,0.7285505124450952,0.7285505124450952,0.0038354418349658,0.0145530700683593,0.78860414,0.78295934,0.7770425,0.76831174,train_00386,0.78860414,1,0.7459736456808199,0.691800878477306,0.6515373352855052,0.691800878477306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145530551671981,0.0143412635356411,0.0,1.0,0.0086047581213847,0.0,0.0,train_00386,1,0.78860414,0.21139586,0.8316251830161054,0.8316251830161054,0.16910688140556368,0.69812167,0.63366854,0.60596603,0.71756536,0.9363103953147877,0.746705710102489,0.650805270863836,0.6032210834553441,0.7061493411420204,0.0,0.0,0.0,0.5734260614934114,0.0,0.0,0.0,0.5062957540263543,0.0,0.0,0.0,0.47298682284040994,0.0,0.0,0.0
train_00373,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00373.jpg,1,1,0.0019924682565033,0.998007595539093,0.996015191078186,373,train_00257,0.8272768,0.0,0.0,train_00311,16.0,0.0,none,train_00257,1,False,0.8060067,0.7019516,0.6024890190336749,0.1515373352855051,0.577891654465593,0.577891654465593,0.0019924044609069,0.0008376592842833,0.577891654465593,0.577891654465593,0.0008376592842833,0.0019924044609069,0.82727677,0.8147785,0.8060067,0.79683053,train_00257,0.82727677,1,0.4699853587115666,0.3982430453879941,0.3389458272327965,0.3982430453879941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019924682565033,0.0019884984538608,0.0,1.0,0.0011930990723164,0.0,0.0,train_00257,1,0.82727677,0.17272323,0.5702781844802343,0.5702781844802343,0.43045387994143486,0.66210294,0.64092165,0.61651516,0.7137755,0.7525622254758418,0.8235724743777453,0.780380673499268,0.5607613469985359,0.6559297218155197,0.0,0.0,0.0,0.7056368960468521,0.0,0.0,0.0,0.675402635431918,0.0,0.0,0.0,0.5216691068814054,0.0,0.0,0.0
train_00374,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00374.jpg,1,1,0.0038301155436784,0.9961698651313782,0.9923397302627563,374,train_00081,0.79175407,0.0,0.0,train_00974,18.0,0.0,none,train_00081,1,False,0.76701343,0.7101282,0.2357247437774524,0.1793557833089311,0.7868228404099561,0.7868228404099561,0.0038301348686218,0.0008102426827952,0.7868228404099561,0.7868228404099561,0.0008102426827952,0.0038301348686218,0.79175407,0.7723858,0.76701343,0.75719523,train_00081,0.79175407,1,0.8147877013177159,0.7650073206442167,0.732796486090776,0.7650073206442167,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0038301155436784,0.0038154456845837,0.0,1.0,0.0022892674107502,0.0,0.0,train_00081,1,0.79175407,0.20824593,0.8140556368960469,0.8140556368960469,0.18667642752562225,0.6023402,0.56683683,0.55564684,0.69180506,0.1705710102489019,0.07174231332357248,0.08272327964860908,0.35505124450951686,0.17540263543191797,0.0,0.0,0.0,0.1062225475841874,0.0,0.0,0.0,0.11390922401171302,0.0,0.0,0.0,0.30453879941434847,0.0,0.0,0.0
train_00375,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00375.jpg,0,0,0.9999781847000122,2.175877307308837e-05,0.999956488609314,375,train_00222,0.8006345,0.0,0.0,train_01334,18.0,0.0,none,train_00222,0,False,0.76329595,0.7171135,0.2166910688140556,0.2115666178623718,0.7853587115666179,0.7853587115666179,2.175877307308837e-05,4.670127874536706e-06,0.7853587115666179,0.7853587115666179,4.670127874536706e-06,2.175877307308837e-05,0.8006345,0.7754749,0.76329595,0.7527793,train_00222,0.8006345,0,0.7986822840409956,0.7840409956076134,0.7657393850658858,0.7840409956076134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175877307308837e-05,2.175829969585036e-05,0.0,1.0,1.3054979817510214e-05,0.0,0.0,train_00222,0,0.8006345,0.1993655,0.753294289897511,0.753294289897511,0.24743777452415813,0.55622995,0.54283977,0.52982223,0.6163015,0.013177159590043924,0.017569546120058566,0.019765739385065886,0.02855051244509517,0.08345534407027819,0.0,0.0,0.0,0.08653001464128843,0.0,0.0,0.0,0.08806734992679356,0.0,0.0,0.0,0.09421669106881406,0.0,0.0,0.0
train_00376,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00376.jpg,0,0,0.9916473627090454,0.0083526456728577,0.9832947254180908,376,train_00599,0.77023745,0.0,0.0,train_00032,20.0,0.0,none,train_00599,0,False,0.76136917,0.81587064,0.2042459736456808,0.9070278184480234,0.5146412884333822,0.5146412884333822,0.0083526456728577,0.0039863056686303,0.5146412884333822,0.5146412884333822,0.0039863056686303,0.0083526456728577,0.77023757,0.765438,0.7613692,0.753634,train_00599,0.77023757,0,0.8565153733528551,0.7964860907759883,0.7598828696925329,0.7964860907759883,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0083526456728577,0.0082828790531324,0.1,1.0,0.0449697274318794,0.0287799914057187,0.0,train_00599,0,0.77023757,0.22976243,0.9121522693997072,0.9121522693997072,0.08857979502196194,0.6273155,0.62000066,0.6031048,0.7348414,0.41215226939970717,0.582723279648609,0.6002928257686676,0.7591508052708639,0.31508052708638357,0.0,0.0,0.0,0.4344802342606149,0.0,0.0,0.0,0.44677891654465585,0.0,0.0,0.0,0.5579795021961933,0.0,0.0,0.0
train_00377,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00377.jpg,1,1,0.0823855400085449,0.9176145195961,0.8352290391921997,377,train_00299,0.775141,0.0,0.0,train_00623,18.0,0.0,none,train_00299,1,False,0.7597456,0.7722111,0.1954612005856515,0.5937042459736457,0.6452415812591508,0.6452415812591508,0.0823854804039001,0.0244111913160286,0.6452415812591508,0.6452415812591508,0.0244111913160286,0.0823854804039001,0.775141,0.76746064,0.75974554,0.74990046,train_00299,0.775141,1,0.8469985358711567,0.8052708638360175,0.7833089311859444,0.8052708638360175,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0823855400085449,0.0755981677166061,0.0,1.0,0.0453589006299637,0.0,0.0,train_00299,1,0.775141,0.224859,0.8960468521229868,0.8960468521229868,0.10468521229868229,0.6107565,0.60755074,0.60367215,0.7320651,0.2445095168374817,0.4128843338213763,0.6046852122986823,0.7349926793557833,0.20256222547584185,0.0,0.0,0.0,0.3204245973645681,0.0,0.0,0.0,0.4546852122986823,0.0,0.0,0.0,0.545900439238653,0.0,0.0,0.0
train_00378,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00378.jpg,0,0,1.0,1.7363451121354956e-08,0.9999999403953552,378,train_00011,0.86253935,0.0,0.0,train_00498,18.0,0.0,none,train_00011,0,False,0.83120936,0.75852954,0.8513909224011713,0.4809663250366032,0.2967789165446559,0.2967789165446559,1.7363451121354956e-08,1.2210344182289872e-08,0.2967789165446559,0.2967789165446559,1.2210344182289872e-08,1.7363451121354956e-08,0.8625396,0.8416274,0.8312095,0.82221997,train_00011,0.8625396,0,0.2093704245973645,0.1493411420204978,0.1061493411420205,0.1493411420204978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7363451121354956e-08,1.7363450603883788e-08,0.0,1.0,1.0418070362330273e-08,0.0,0.0,train_00011,0,0.8625396,0.13746041,0.34480234260614934,0.34480234260614934,0.6559297218155198,0.62591827,0.57526016,0.5589533,0.6299932,0.3916544655929722,0.10907759882869693,0.09882869692532943,0.05490483162518302,0.47093704245973644,0.0,0.0,0.0,0.2731332357247438,0.0,0.0,0.0,0.2659590043923865,0.0,0.0,0.0,0.23521229868228405,0.0,0.0,0.0
train_00379,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00379.jpg,0,0,0.8119317293167114,0.1880683302879333,0.6238633394241333,379,train_00241,0.7532006,0.0,0.0,train_00221,20.0,0.0,none,train_00241,1,False,0.7431041,0.81088173,0.1076134699853587,0.883601756954612,0.58199121522694,0.58199121522694,0.1880683302879333,0.0490445261957418,0.58199121522694,0.58199121522694,0.0490445261957418,0.1880683302879333,0.75320053,0.7479947,0.743104,0.7332343,train_00241,0.75320053,1,0.9355783308931186,0.8931185944363104,0.876281112737921,0.8931185944363104,0.0,0.0,0.0,1.0,0.6,0.4,0.35,0.1880683302879333,0.1526986334306421,0.4,1.0,0.2516191800583853,0.2471425770122518,0.0,train_00241,1,0.75320053,0.24679947,0.9648609077598829,0.9648609077598829,0.03587115666178624,0.6558851,0.6388041,0.6246115,0.75267434,0.6961932650073206,0.8060029282576867,0.8726207906295754,0.8814055636896047,0.49809663250366026,0.0,0.0,0.0,0.5749633967789166,0.0,0.0,0.0,0.6215959004392387,0.0,0.0,0.0,0.6277452415812591,0.0,0.0,0.0
train_00380,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00380.jpg,1,1,0.0754319056868553,0.9245680570602416,0.8491361141204834,380,train_00015,0.7729442,0.0,0.0,train_00363,18.0,0.0,none,train_00015,1,False,0.76590496,0.78757125,0.2298682284040995,0.7203513909224012,0.5739385065885798,0.5739385065885798,0.0754319429397583,0.027290085198172,0.5739385065885798,0.5739385065885798,0.027290085198172,0.0754319429397583,0.77294433,0.7703954,0.765905,0.7587428,train_00015,0.77294433,1,0.83601756954612,0.7708638360175696,0.7225475841874085,0.7708638360175696,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0754319056868553,0.0697419304812472,0.0,1.0,0.0418451582887483,0.0,0.0,train_00015,1,0.77294433,0.22705567,0.9055636896046853,0.9055636896046853,0.0951683748169839,0.6670048,0.6424423,0.61773473,0.7762243,0.7986822840409956,0.835285505124451,0.7979502196193266,0.9714494875549048,0.5876281112737921,0.0,0.0,0.0,0.6132503660322108,0.0,0.0,0.0,0.5871156661786238,0.0,0.0,0.0,0.7085651537335286,0.0,0.0,0.0
train_00381,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00381.jpg,1,1,0.0030048799235373,0.9969950914382936,0.9939901828765868,381,train_00957,0.8428868,0.0,0.0,train_00038,18.0,0.0,none,train_00957,1,False,0.8292599,0.76552504,0.8374816983894583,0.5336749633967789,0.2840409956076135,0.2840409956076135,0.0030049085617065,0.0021384618736024,0.2840409956076135,0.2840409956076135,0.0021384618736024,0.0030049085617065,0.8428866,0.83542854,0.8292599,0.8180665,train_00957,0.8428866,1,0.2620790629575402,0.1632503660322108,0.1317715959004392,0.1632503660322108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030048799235373,0.0029958505341281,0.0,1.0,0.0017975103204768,0.0,0.0,train_00957,1,0.8428866,0.15711337,0.438506588579795,0.438506588579795,0.5622254758418741,0.66739345,0.6551463,0.6290843,0.740271,0.801610541727672,0.9260614934114202,0.9048316251830161,0.8008784773060029,0.7297950219619326,0.0,0.0,0.0,0.8169106881405562,0.0,0.0,0.0,0.8020497803806734,0.0,0.0,0.0,0.7292825768667642,0.0,0.0,0.0
train_00382,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00382.jpg,1,1,0.0045996783301234,0.995400369167328,0.9908007383346558,382,train_01310,0.9040025,0.0,0.0,train_00916,16.0,0.0,none,train_01310,1,False,0.8198487,0.77184135,0.7452415812591509,0.5900439238653001,0.3168374816983894,0.3168374816983894,0.0045996308326721,0.0031133885854488,0.3168374816983894,0.3168374816983894,0.0031133885854488,0.0045996308326721,0.90400255,0.83507013,0.81984866,0.80894405,train_01310,0.90400255,1,0.2650073206442166,0.2554904831625183,0.2225475841874085,0.2554904831625183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045996783301234,0.0045785215078557,0.0,1.0,0.0027471129047134,0.0,0.0,train_01310,1,0.90400255,0.09599745,0.2683016105417277,0.2683016105417277,0.7324304538799414,0.63129365,0.60287577,0.59389466,0.73589295,0.4472913616398243,0.36383601756954614,0.4612005856515373,0.7657393850658858,0.5328330893118594,0.0,0.0,0.0,0.4744143484626647,0.0,0.0,0.0,0.5425695461200586,0.0,0.0,0.0,0.7557467057101024,0.0,0.0,0.0
train_00383,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00383.jpg,1,1,0.000795102387201,0.9992049336433412,0.998409867286682,383,train_00384,0.9825804,0.0,0.0,train_00443,20.0,0.0,none,train_00384,0,False,0.73157656,0.48014548,0.0658857979502196,0.0021961932650073,0.9595900439238652,0.9595900439238652,0.0007950663566589,3.20775078177926e-05,0.9595900439238652,0.9595900439238652,3.20775078177926e-05,0.0007950663566589,0.9825804,0.8377962,0.7315766,0.66228217,train_00384,0.9825804,0,0.2423133235724743,0.9348462664714496,0.9890190336749634,0.9348462664714496,0.3866503866503873,0.0,0.3866503866503873,1.0,0.2,0.1,0.1,0.000795102387201,0.0007944702280428,0.1,0.5451171921760148,0.0220645353150274,0.0048587963077599,0.3866503866503873,train_00384,0,0.9825804,0.017419577,0.07430453879941434,0.07430453879941434,0.9264275256222547,0.6208477,0.5364539,0.49315286,0.54433155,0.3294289897510981,0.010248901903367497,0.0014641288433382138,0.0021961932650073207,0.508528550512445,0.2391833161415889,0.3866503866503873,0.2391833161415889,0.2851024890190336,0.3039741459397394,0.3866503866503873,0.3039741459397394,0.27895314787701314,0.305757379787395,0.3866503866503873,0.305757379787395,0.27946559297218154,0.305608776966757,0.3866503866503873,0.305608776966757
train_00384,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00384.jpg,0,1,0.0015958256553858,0.9984042048454284,0.9968084096908568,384,train_00383,0.9825804,0.0,0.0,train_00291,18.0,0.0,none,train_00383,1,False,0.72611725,0.49339548,0.0541727672035139,0.0029282576866764,0.9663250366032212,0.9663250366032212,0.9984042048454284,0.0335139198772981,0.9663250366032212,0.9663250366032212,0.0335139198772981,0.9984042048454284,0.9825804,0.8257229,0.7261172,0.6620235,train_00383,0.9825804,1,0.3550512445095168,0.9465592972181552,0.9897510980966324,0.9465592972181552,0.5168905168905178,0.0,0.5168905168905178,1.0,1.0,1.0,1.0,0.9984042048454284,0.9968109562530322,1.0,0.3918935095405673,0.3911436502129207,0.3912681277769343,0.5168905168905178,train_00383,1,0.9825804,0.017419577,0.07430453879941434,0.07430453879941434,0.9264275256222547,0.62207454,0.5381117,0.50316644,0.55302364,0.34333821376281115,0.012445095168374817,0.005856515373352855,0.0036603221083455345,0.5182650073206442,0.31597581625034094,0.5168905168905178,0.31597581625034094,0.28663982430453877,0.40576946168088257,0.5168905168905178,0.40576946168088257,0.2820278184480234,0.40755738824918986,0.5168905168905178,0.40755738824918986,0.2804904831625183,0.4081533637719589,0.5168905168905178,0.4081533637719589
train_00385,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00385.jpg,0,1,0.3809735178947449,0.6190264225006104,0.2380528450012207,385,train_00677,0.9606513,0.0,0.0,train_01211,14.0,0.0,none,train_00677,0,False,0.75979704,0.79134583,0.1961932650073206,0.760614934114202,0.5780380673499268,0.5780380673499268,0.6190264225006104,0.0621807327822466,0.5780380673499268,0.5780380673499268,0.0621807327822466,0.6190264225006104,0.96065146,0.78790694,0.759797,0.7388212,train_00677,0.96065146,0,0.705710102489019,0.8045387994143485,0.8484626647144948,0.8045387994143485,0.0,0.0,0.0,0.0,0.8,0.8,0.85,0.6190264225006104,0.3831937117539041,0.8,1.0,0.5499162270523426,0.5536740642319481,0.0,train_00677,0,0.96065146,0.039348543,0.14165446559297218,0.14165446559297218,0.8590775988286969,0.6983547,0.66269183,0.6341367,0.7975666,0.9370424597364568,0.9575402635431918,0.9348462664714495,0.9963396778916545,0.9136530014641289,0.0,0.0,0.0,0.9280014641288433,0.0,0.0,0.0,0.9121156661786237,0.0,0.0,0.0,0.9551610541727672,0.0,0.0,0.0
train_00386,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00386.jpg,1,1,0.0027764379046857,0.9972236156463624,0.9944472312927246,386,train_01317,0.83826184,0.0,0.0,train_00241,20.0,0.0,none,train_01317,1,False,0.80787355,0.700537,0.6244509516837482,0.144216691068814,0.5676427525622254,0.5676427525622254,0.0027763843536376,0.0011937244095116,0.5676427525622254,0.5676427525622254,0.0011937244095116,0.0027763843536376,0.8382617,0.82141685,0.80787355,0.794279,train_01317,0.8382617,1,0.397510980966325,0.3762811127379209,0.3674963396778916,0.3762811127379209,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0027764379046857,0.0027687294459282,0.0,1.0,0.0016612376675569,0.0,0.0,train_01317,1,0.8382617,0.16173828,0.47840409956076135,0.47840409956076135,0.5223279648609077,0.73913956,0.67131096,0.6247279,0.71324617,0.9736456808199122,0.972913616398243,0.8733528550512445,0.554904831625183,0.8382503660322108,0.0,0.0,0.0,0.8377379209370424,0.0,0.0,0.0,0.7680453879941435,0.0,0.0,0.0,0.5451317715959003,0.0,0.0,0.0
train_00387,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00387.jpg,0,0,0.998095452785492,0.0019045196240767,0.9961909651756288,387,train_00183,0.7956899,0.0,0.0,train_00816,16.0,0.0,none,train_00183,0,False,0.74579906,0.73791957,0.1185944363103953,0.3243045387994143,0.799121522693997,0.799121522693997,0.0019045196240767,0.00038111975296,0.799121522693997,0.799121522693997,0.00038111975296,0.0019045196240767,0.79569006,0.7616312,0.74579895,0.73141384,train_00183,0.79569006,0,0.8718887262079063,0.8821376281112738,0.8865300146412884,0.8821376281112738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019045196240767,0.0019008924332907,0.0,1.0,0.0011405354599744,0.0,0.0,train_00183,0,0.79569006,0.20430994,0.7840409956076134,0.7840409956076134,0.21669106881405564,0.5947103,0.58840066,0.57578146,0.67715603,0.12298682284040996,0.21595900439238652,0.24597364568081992,0.2547584187408492,0.15109809663250365,0.0,0.0,0.0,0.21617862371888724,0.0,0.0,0.0,0.2371888726207906,0.0,0.0,0.0,0.24333821376281112,0.0,0.0,0.0
train_00388,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00388.jpg,0,0,0.9995312690734864,0.0004687562177423,0.999062478542328,388,train_01262,0.79042685,0.0,0.0,train_00399,16.0,0.0,none,train_01262,0,False,0.7711051,0.77026725,0.2635431918008785,0.5739385065885798,0.6122986822840409,0.6122986822840409,0.0004687562177423,0.0001815670205909,0.6122986822840409,0.6122986822840409,0.0001815670205909,0.0004687562177423,0.79042685,0.7762706,0.7711052,0.7657043,train_01262,0.79042685,0,0.7906295754026355,0.7371888726207906,0.6742313323572474,0.7371888726207906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004687562177423,0.000468536483236,0.0,1.0,0.0002811218899416,0.0,0.0,train_01262,0,0.79042685,0.20957315,0.8243045387994143,0.8243045387994143,0.17642752562225475,0.6165233,0.5972283,0.59208924,0.70090395,0.2935578330893119,0.30600292825768666,0.44143484626647145,0.4289897510980966,0.25841874084919475,0.0,0.0,0.0,0.26713030746705707,0.0,0.0,0.0,0.3619326500732064,0.0,0.0,0.0,0.35322108345534403,0.0,0.0,0.0
train_00389,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00389.jpg,1,0,0.9994940757751464,0.0005058869719505,0.9989882111549376,389,train_00725,0.8536677,0.0,0.0,train_00840,18.0,0.0,none,train_00725,0,False,0.8343279,0.8457773,0.8740849194729137,0.9904831625183016,0.0793557833089311,0.0793557833089311,0.9994941130280496,0.9192474484597984,0.0793557833089311,0.0793557833089311,0.9192474484597984,0.9994941130280496,0.8536676,0.8398112,0.8343278,0.82807016,train_00725,0.8536676,0,0.2254758418740849,0.1266471449487554,0.0666178623718887,0.1266471449487554,0.0,0.0,0.0,1.0,1.0,1.0,0.95,0.9994940757751464,0.9989884372968588,1.0,1.0,0.9993930623781152,0.9994940906763076,0.0,train_00725,0,0.8536676,0.14633238,0.3854319180087848,0.3854319180087848,0.6153001464128843,0.6804446,0.65992683,0.63659585,0.7378074,0.8784773060029283,0.9509516837481699,0.9516837481698389,0.7869692532942899,0.7995241581259152,0.0,0.0,0.0,0.8502562225475843,0.0,0.0,0.0,0.8507686676427526,0.0,0.0,0.0,0.7354685212298682,0.0,0.0,0.0
train_00390,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00390.jpg,0,0,0.9997362494468688,0.0002637598663568,0.9994724988937378,390,train_01292,0.82113695,0.0,0.0,train_00347,14.0,0.0,none,train_01292,0,False,0.8050574,0.80846626,0.5929721815519766,0.8696925329428989,0.2963396778916545,0.2963396778916545,0.0002637598663568,0.0001854994497111,0.2963396778916545,0.2963396778916545,0.0001854994497111,0.0002637598663568,0.8211371,0.81103534,0.8050574,0.7969579,train_01292,0.8211371,0,0.5080527086383602,0.4077598828696925,0.3374816983894583,0.4077598828696925,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0002637598663568,0.0002636902995461,0.0,1.0,0.0001582141797276,0.0,0.0,train_01292,0,0.8211371,0.17886293,0.6149341142020498,0.6149341142020498,0.3857979502196193,0.62147665,0.6069525,0.5935734,0.69590485,0.3367496339677892,0.4055636896046852,0.4575402635431918,0.383601756954612,0.3514641288433382,0.0,0.0,0.0,0.3996339677891654,0.0,0.0,0.0,0.43601756954612003,0.0,0.0,0.0,0.38426061493411423,0.0,0.0,0.0
train_00391,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00391.jpg,1,1,0.0491365268826484,0.950863480567932,0.9017269611358644,391,train_00046,0.9607291,0.0,0.0,train_00046,10.0,0.0,none,train_00046,1,False,0.7920658,0.76185477,0.4502196193265007,0.5029282576866764,0.528696925329429,0.528696925329429,0.0491365194320678,0.0208823667169966,0.528696925329429,0.528696925329429,0.0208823667169966,0.0491365194320678,0.96072924,0.8214486,0.7920658,0.7701971,train_00046,0.96072924,1,0.3960468521229868,0.5505124450951684,0.6325036603221084,0.5505124450951684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491365268826484,0.0467221289746548,0.0,1.0,0.0280332773847928,0.0,0.0,train_00046,1,0.96072924,0.03927076,0.14019033674963396,0.14019033674963396,0.8605417276720352,0.6198802,0.60499257,0.5866714,0.7317692,0.3213762811127379,0.3828696925329429,0.36383601756954614,0.7313323572474377,0.48312591508052705,0.0,0.0,0.0,0.5261713030746705,0.0,0.0,0.0,0.5128477306002928,0.0,0.0,0.0,0.770095168374817,0.0,0.0,0.0
train_00392,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00392.jpg,0,0,0.9984684586524964,0.0015314958291128,0.9969370365142822,392,train_00321,0.8013415,0.0,0.0,train_01116,16.0,0.0,none,train_00321,0,False,0.777619,0.7856826,0.3140556368960469,0.7027818448023426,0.5304538799414349,0.5304538799414349,0.0015314958291128,0.0007169053231309,0.5304538799414349,0.5304538799414349,0.0007169053231309,0.0015314958291128,0.8013414,0.7844683,0.7776189,0.77098066,train_00321,0.8013414,0,0.7320644216691069,0.6866764275256223,0.6251830161054173,0.6866764275256223,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0015314958291128,0.0015291503712112,0.1,1.0,0.0409174902227267,0.0123658819791038,0.0,train_00321,0,0.8013414,0.19865859,0.7489019033674963,0.7489019033674963,0.2518301610541728,0.65883374,0.62601084,0.60850555,0.6934465,0.7218155197657394,0.6661786237188873,0.678623718887262,0.36603221083455345,0.5808199121522695,0.0,0.0,0.0,0.5418740849194729,0.0,0.0,0.0,0.5505856515373352,0.0,0.0,0.0,0.3317715959004392,0.0,0.0,0.0
train_00393,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00393.jpg,0,0,0.9999979734420776,1.993693103941041e-06,0.9999960064888,393,train_00801,0.9778859,0.0,0.0,train_00801,16.0,0.0,none,train_00801,0,False,0.8597824,0.77597797,0.9897510980966324,0.6273792093704246,0.1551976573938507,0.1551976573938507,1.993693103941041e-06,1.684269878469632e-06,0.1551976573938507,0.1551976573938507,1.684269878469632e-06,1.993693103941041e-06,0.97788596,0.87831134,0.8597824,0.8434901,train_00801,0.97788596,0,0.0336749633967789,0.0109809663250366,0.0109809663250366,0.0109809663250366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993693103941041e-06,1.993689123023171e-06,0.0,1.0,1.1962134738139029e-06,0.0,0.0,train_00801,0,0.97788596,0.022114038,0.08894582723279648,0.08894582723279648,0.9117862371888726,0.6343372,0.61593133,0.58748335,0.6525075,0.4780380673499268,0.5204978038067349,0.3740849194729136,0.11420204978038068,0.6081625183016106,0.0,0.0,0.0,0.6378843338213762,0.0,0.0,0.0,0.5353953147877013,0.0,0.0,0.0,0.35347730600292826,0.0,0.0,0.0
